page_view_key,session_id,page_view_timestamp,page_url,page_title,page_type,product_id,previous_page_url,time_on_page_seconds,scroll_depth_percent,exit_page_flag,entry_page_flag
85693,SESS00198041,2024-05-12 23:06:03,https://bookhoarder.com/category,THE BOOK HOARDER - CATEGORY,Category,,https://bookhoarder.com/category,42,40,1,0
85694,SESS00162315,2021-06-29 20:00:52,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,7,73,0,1
85695,SESS00162315,2021-06-29 20:01:18,https://bookhoarder.com/product/PROD00002227,The Book Hoarder - Product,Product,PROD00002227,https://bookhoarder.com/category  ,369,93,0,0
85696,SESS00162315,2021-06-29 20:02:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002227,153,68,0,0
85697,SESS00162315,2021-06-29 20:05:19,https://bookhoarder.com/product/PROD00001130,The Book Hoarder - Product,Product,PROD00001130,https://bookhoarder.com/category,298,65,0,0
85698,SESS00162315,2021-06-29 20:05:44,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00001130,223,91,0,0
85699,SESS00162315,2021-06-29 20:03:27,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,386,87,0,0
85700,SESS00162315,2021-06-29 20:06:40,https://bookhoarder.com/product/PROD00004190,The Book Hoarder - Product,Product,PROD00004190,https://bookhoarder.com/cart,207,70,0,0
85701,SESS00162315,2021-06-29 20:03:12,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004190,142,92,1,0
85702,SESS00167818,2022-02-18 15:07:44,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,141,100,1,1
85703,SESS00190042,2023-06-22 18:45:39,https://bookhoarder.com/home,The Book Hoarder - Home,home,,,6,80,0,1
85704,SESS00190042,2023-06-22 18:46:01,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,193,94,0,0
85705,SESS00190042,2023-06-22 18:49:25,https://bookhoarder.com/product/PROD00000750,The Book Hoarder - Product,product,PROD00000750,https://bookhoarder.com/category,120,30,0,0
85706,SESS00190042,2023-06-22 18:50:48,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00000750  ,150,75,0,0
85707,SESS00190042,2023-06-22 18:50:23,https://bookhoarder.com/product/PROD00002509,THE BOOK HOARDER - PRODUCT,Product,PROD00002509,https://bookhoarder.com/home,130,82,0,0
85708,SESS00190042,2023-06-22 18:48:59,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00002509,35,34,0,0
85709,SESS00190042,2023-06-22 18:52:15,https://bookhoarder.com/category,The Book Hoarder - Category,category,,https://bookhoarder.com/cart,159,93,0,0
85710,SESS00190042,2023-06-22 18:59:11,https://bookhoarder.com/home,  The Book Hoarder - Home,Home,,https://bookhoarder.com/category,189,,0,0
85711,SESS00190042,2023-06-22 18:57:47,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,224,47,0,0
85712,SESS00190042,2023-06-22 18:51:12,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,50,32,1,0
85713,SESS00132143,2024-01-13 23:00:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,48,87,0,1
85714,SESS00132143,2024-01-13 23:01:07,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,152,68,0,0
85715,SESS00132143,2024-01-13 23:04:27,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,186,65,0,0
85716,SESS00132143,2024-01-13 23:05:53,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,209,99,0,0
85717,SESS00132143,2024-01-13 23:03:11,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,141,37,0,0
85718,SESS00132143,2024-01-13 23:02:52,https://bookhoarder.com/product/PROD00001355,The Book Hoarder - Product,Product,PROD00001355,https://bookhoarder.com/cart,167,42,0,0
85719,SESS00132143,2024-01-13 23:04:41,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001355,77,66,0,0
85720,SESS00132143,2024-01-13 23:02:18,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,177,68,1,0
85721,SESS00167609,2024-04-20 11:17:18,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,26,59,0,1
85722,SESS00167609,2024-04-20 11:18:11,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,149,90,0,0
85723,SESS00167609,2024-04-20 11:18:24,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,161,58,0,0
85724,SESS00167609,2024-04-20 11:21:09,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,88,59,0,0
85725,SESS00167609,2024-04-20 11:18:58,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,218,75,0,0
85726,SESS00167609,2024-04-20 11:27:03,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,200,51,0,0
85727,SESS00167609,2024-04-20 11:21:18,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,36,90,0,0
85728,SESS00167609,2024-04-20 11:27:13,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,30,31,0,0
85729,SESS00167609,2024-04-20 11:22:54,https://bookhoarder.com/category  ,  The Book Hoarder - Category,Category,,https://bookhoarder.com/category,176,73,0,0
85730,SESS00167609,2024-04-20 11:26:09,https://bookhoarder.com/category,the book hoarder - category  ,Category,,https://bookhoarder.com/category,39,40,1,0
85731,SESS00056463,2022-01-28 09:57:11,https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,,52,71,0,1
85732,SESS00056463,2022-01-28 09:59:05,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,25,68,0,0
85733,SESS00056463,2022-01-28 09:57:45,https://bookhoarder.com/product/PROD00002812,The Book Hoarder - Product,product,PROD00002812,https://bookhoarder.com/category,241,99,0,0
85734,SESS00056463,2022-01-28 09:58:35,https://bookhoarder.com/product/PROD00000913,The Book Hoarder - Product,Product,PROD00000913,https://bookhoarder.com/product/PROD00002812,345,75,0,0
85735,SESS00056463,2022-01-28 09:59:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00000913,429,60,0,0
85736,SESS00056463,2022-01-28 10:05:31,https://bookhoarder.com/product/PROD00002046,THE BOOK HOARDER - PRODUCT,Product,PROD00002046,https://bookhoarder.com/category,223,97,0,0
85737,SESS00056463,2022-01-28 10:06:53,https://bookhoarder.com/product/PROD00003733,The Book Hoarder - Product,Product,PROD00003733,https://bookhoarder.com/product/PROD00002046,244,70,0,0
85738,SESS00056463,2022-01-28 10:01:16,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00003733,481,66,0,0
85739,SESS00056463,2022-01-28 10:05:51,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,  https://bookhoarder.com/cart,91,84,0,0
85740,SESS00056463,2022-01-28 10:07:41,https://bookhoarder.com/order-success,The Book Hoarder - Order Success,Order Success,,https://bookhoarder.com/checkout  ,69,63,1,0
85741,SESS00074706,2022-11-10 12:48:21,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,178,71,0,1
85742,SESS00074706,2022-11-10 12:49:52,https://bookhoarder.com/product/PROD00001634,  The Book Hoarder - Product,Product,PROD00001634,https://bookhoarder.com/home,291,76,0,0
85743,SESS00074706,2022-11-10 12:50:11,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001634,159,61,0,0
85744,SESS00074706,2022-11-10 12:51:30,https://bookhoarder.com/product/PROD00000588,The Book Hoarder - Product  ,Product,PROD00000588,https://bookhoarder.com/home,276,74,0,0
85745,SESS00074706,2022-11-10 12:49:41,https://bookhoarder.com/cart,the book hoarder - cart,Cart,,https://bookhoarder.com/product/PROD00000588,465,88,0,0
85746,SESS00074706,2022-11-10 12:50:41,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,CHECKOUT,,https://bookhoarder.com/cart,400,74,0,0
85747,SESS00074706,2022-11-10 12:52:57,https://bookhoarder.com/order-success,  The Book Hoarder - Order Success,Order Success,,https://bookhoarder.com/checkout,48,76,1,0
85748,SESS00004738,2024-06-20 12:47:25,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,61,67,0,1
85749,SESS00004738,2024-06-20 12:49:20,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,82,98,0,0
85750,SESS00004738,2024-06-20 12:50:25,https://bookhoarder.com/product/PROD00004850,The Book Hoarder - Product,Product  ,PROD00004850,https://bookhoarder.com/category,86,52,0,0
85751,SESS00004738,2024-06-20 12:50:10,https://bookhoarder.com/cart  ,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00004850,204,60,0,0
85752,SESS00004738,2024-06-20 12:51:13,https://bookhoarder.com/product/PROD00001718,The Book Hoarder - Product,Product,PROD00001718,  https://bookhoarder.com/cart,123,47,0,0
85753,SESS00004738,2024-06-20 12:51:15,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/product/PROD00001718,170,74,0,0
85754,SESS00004738,2024-06-20 12:57:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,122,79,0,0
85755,SESS00004738,2024-06-20 12:54:39,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,62,58,0,0
85756,SESS00004738,2024-06-20 13:01:17,  https://bookhoarder.com/category,The Book Hoarder - Category  ,Category,,https://bookhoarder.com/cart,12,34,0,0
85757,SESS00004738,2024-06-20 12:54:19,https://bookhoarder.com/product/PROD00002758,The Book Hoarder - Product,Product,PROD00002758,https://bookhoarder.com/category,210,30,1,0
85758,SESS00128994,2021-08-22 21:36:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,198,66,0,1
85759,SESS00128994,2021-08-22 21:38:13,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,358,95,0,0
85760,SESS00128994,2021-08-22 21:38:08,https://bookhoarder.com/product/PROD00001126,The Book Hoarder - Product,Product  ,PROD00001126,  https://bookhoarder.com/cart,421,,0,0
85761,SESS00128994,2021-08-22 21:39:37,https://bookhoarder.com/product/PROD00001455,The Book Hoarder - Product,Product,PROD00001455,https://bookhoarder.com/product/PROD00001126,21,60,0,0
85762,SESS00128994,2021-08-22 21:40:06,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001455,321,85,0,0
85763,SESS00128994,2021-08-22 21:38:33,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart  ,,https://bookhoarder.com/home,74,74,1,0
85764,SESS00028266,2024-02-23 11:39:18,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,67,61,0,1
85765,SESS00028266,2024-02-23 11:40:03,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,51,39,0,0
85766,SESS00028266,2024-02-23 11:40:54,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,253,58,0,0
85767,SESS00028266,2024-02-23 11:44:39,https://bookhoarder.com/product/PROD00003270,The Book Hoarder - Product,PRODUCT,PROD00003270,https://bookhoarder.com/cart,117,34,1,0
85768,SESS00038192,2022-08-23 04:59:31,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,441,80,0,1
85769,SESS00038192,2022-08-23 05:00:54,https://bookhoarder.com/product/PROD00002450,The Book Hoarder - Product,PRODUCT,PROD00002450,https://bookhoarder.com/category,274,68,0,0
85770,SESS00038192,2022-08-23 05:00:41,https://bookhoarder.com/product/PROD00003270,The Book Hoarder - Product,Product,PROD00003270,  https://bookhoarder.com/product/PROD00002450,264,79,0,0
85771,SESS00038192,2022-08-23 05:02:28,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00003270,381,90,1,0
85772,SESS00136063,2021-09-30 04:38:49,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,195,82,0,1
85773,SESS00136063,2021-09-30 04:39:30,https://bookhoarder.com/product/PROD00002394,The Book Hoarder - Product,Product,PROD00002394,https://bookhoarder.com/home,252,70,0,0
85774,SESS00136063,2021-09-30 04:39:35,https://bookhoarder.com/product/PROD00004678,The Book Hoarder - Product,Product,PROD00004678,https://bookhoarder.com/product/PROD00002394,192,71,0,0
85775,SESS00136063,2021-09-30 04:43:01,https://bookhoarder.com/product/PROD00002537,The Book Hoarder - Product,  Product,PROD00002537,https://bookhoarder.com/product/PROD00004678,163,70,0,0
85776,SESS00136063,2021-09-30 04:46:49,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00002537,367,95,0,0
85777,SESS00136063,2021-09-30 04:40:34,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/cart,306,70,0,0
85778,SESS00136063,2021-09-30 04:44:07,https://bookhoarder.com/order-success  ,The Book Hoarder - Order Success,Order Success  ,,https://bookhoarder.com/checkout,79,95,1,0
85779,SESS00040918,2021-03-28 10:56:35,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,237,100,0,1
85780,SESS00040918,2021-03-28 10:56:51,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,421,62,0,0
85781,SESS00040918,2021-03-28 11:00:23,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,256,75,0,0
85782,SESS00040918,2021-03-28 11:02:29,https://bookhoarder.com/home,The Book Hoarder - Home,home,,https://bookhoarder.com/home,352,81,1,0
85783,SESS00075521,2021-05-31 19:12:06,https://bookhoarder.com/home,The Book Hoarder - Home,  Home,,,123,69,0,1
85784,SESS00075521,2021-05-31 19:13:00,  https://bookhoarder.com/category,the book hoarder - category,Category,,https://bookhoarder.com/home,213,70,1,0
85785,SESS00133992,2022-09-19 14:42:46,https://bookhoarder.com/home,The Book Hoarder - Home  ,HOME,,,84,60,0,1
85786,SESS00133992,2022-09-19 14:42:56,https://bookhoarder.com/product/PROD00004927,The Book Hoarder - Product,Product,PROD00004927,https://bookhoarder.com/home,267,72,0,0
85787,SESS00133992,2022-09-19 14:43:18,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004927,220,68,0,0
85788,SESS00133992,2022-09-19 14:48:25,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,367,82,0,0
85789,SESS00133992,2022-09-19 14:44:06,https://bookhoarder.com/category,the book hoarder - category,  Category,,https://bookhoarder.com/home,181,84,0,0
85790,SESS00133992,2022-09-19 14:44:31,  https://bookhoarder.com/product/PROD00001004,The Book Hoarder - Product,Product,PROD00001004,https://bookhoarder.com/category,444,79,0,0
85791,SESS00133992,2022-09-19 14:50:10,https://bookhoarder.com/cart,  The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00001004,282,80,0,0
85792,SESS00133992,2022-09-19 14:44:59,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/cart,442,91,0,0
85793,SESS00133992,2022-09-19 14:54:30,https://bookhoarder.com/home,  The Book Hoarder - Home,Home,,https://bookhoarder.com/checkout,216,75,1,0
85794,SESS00189524,2022-03-11 20:55:30,https://bookhoarder.com/home  ,The Book Hoarder - Home,Home,,,33,78,0,1
85795,SESS00189524,2022-03-11 20:56:49,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,109,64,0,0
85796,SESS00189524,2022-03-11 20:55:52,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,370,94,0,0
85797,SESS00189524,2022-03-11 20:58:33,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,172,99,0,0
85798,SESS00189524,2022-03-11 20:56:14,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,247,94,0,0
85799,SESS00189524,2022-03-11 21:03:10,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,208,76,0,0
85800,SESS00189524,2022-03-11 21:00:06,https://bookhoarder.com/product/PROD00001969  ,The Book Hoarder - Product,Product,PROD00001969,https://bookhoarder.com/home,235,73,0,0
85801,SESS00189524,2022-03-11 20:57:15,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00001969,321,62,0,0
85802,SESS00189524,2022-03-11 21:09:22,https://bookhoarder.com/product/PROD00000288,The Book Hoarder - Product,Product,PROD00000288,https://bookhoarder.com/cart,144,80,0,0
85803,SESS00189524,2022-03-11 21:06:18,https://bookhoarder.com/cart,The Book Hoarder - Cart,CART,,https://bookhoarder.com/product/PROD00000288,566,60,1,0
85804,SESS00088132,2022-02-25 14:37:14,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,390,89,1,1
85805,SESS00127037,2021-03-29 22:55:12,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,319,,0,1
85806,SESS00127037,2021-03-29 22:56:10,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,351,93,0,0
85807,SESS00127037,2021-03-29 22:55:40,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,108,64,0,0
85808,SESS00127037,2021-03-29 22:57:12,https://bookhoarder.com/product/PROD00003706,  The Book Hoarder - Product,Product,PROD00003706,https://bookhoarder.com/home,193,70,0,0
85809,SESS00127037,2021-03-29 23:00:56,https://bookhoarder.com/product/PROD00002909,  The Book Hoarder - Product,Product,PROD00002909,https://bookhoarder.com/product/PROD00003706,385,72,0,0
