impression_key,campaign_id,channel_id,impression_timestamp,impression_id,user_id,device_type,placement,creative_id,cost
78697,CAMP00000016,CH00000005,2021-03-22 21:53:15,IMP00078697,USR00103966,Desktop  ,  Sidebar,CRE0003,0.0302
78698,CAMP00000016,CH00000002,2021-04-01 05:57:11,IMP00078698,USR00025143,Tablet,Sidebar,CRE0050,0.042
78699,CAMP00000016,CH00000006,2021-03-12 22:46:41,IMP00078699,USR00122451,Mobile,Sidebar,CRE0006,0.0264
78700,CAMP00000016,CH00000010,2021-05-12 17:41:57,IMP00078700,USR00006471,desktop,Top Banner,CRE0050,0.038
78701,CAMP00000016,CH00000004,2021-04-21 02:17:36,IMP00078701,USR00085210,Mobile,story,CRE0037,0.0298
78702,CAMP00000016,CH00000009,2021-03-08 14:31:31,IMP00078702,USR00061049,Tablet,Story,CRE0004,0.0325
78703,CAMP00000016,CH00000003,2021-04-04 08:35:32,IMP00078703,USR00107137,Desktop,Top Banner,CRE0049,0.0128
78704,CAMP00000016,CH00000015,2021-04-08 17:15:10,IMP00078704,USR00136518,Desktop,Feed,CRE0007,0.0216
78705,CAMP00000016,CH00000008,2021-03-28 23:46:57,IMP00078705,USR00035906,Desktop,Sidebar,CRE0018,0.0135
78706,CAMP00000016,CH00000014,2021-02-28 13:47:27,IMP00078706,USR00135906,Tablet,Feed,CRE0031,0.0107
78707,CAMP00000016,CH00000003,2021-04-14 23:10:50,IMP00078707,USR00060691,Desktop,Feed,CRE0022,0.0198
78708,CAMP00000016,CH00000010,2021-02-26 22:23:07,IMP00078708,USR00104063,Desktop,Story,CRE0037,0.0214
78709,CAMP00000016,CH00000007,2021-04-24 04:10:08,IMP00078709,USR00025250,Tablet,Top Banner  ,CRE0048,0.0015
78710,CAMP00000016,CH00000002,2021-04-24 10:01:33,IMP00078710,USR00028874,Desktop,Top Banner,CRE0019,0.0105
78711,CAMP00000016,CH00000011,2021-05-06 06:56:43,IMP00078711,USR00070724,Mobile,feed,CRE0010,0.0447
78712,CAMP00000016,CH00000010,2021-05-14 06:47:14,IMP00078712,USR00060390,Desktop,Story,CRE0023,0.0467
78713,CAMP00000016,CH00000012,2021-03-12 11:19:43,IMP00078713,USR00011875,Tablet,Top Banner,CRE0046,0.0482
78714,CAMP00000016,CH00000004,2021-04-22 23:11:17,IMP00078714,USR00118350,Tablet,Top Banner,CRE0013,0.034
78715,CAMP00000016,CH00000013,2021-03-22 21:00:35,IMP00078715,USR00013906,Tablet,Story,CRE0006,0.0464
78716,CAMP00000016,CH00000005,2021-04-07 01:08:20,IMP00078716,USR00149046,MOBILE,Feed,CRE0033,0.0354
78717,CAMP00000016,CH00000008,2021-03-10 18:43:55,IMP00078717,USR00122385,Desktop,Feed,CRE0034,0.0464
78718,CAMP00000016,CH00000004,2021-03-04 17:34:16,IMP00078718,USR00110126,Desktop,Top Banner,CRE0031,0.0491
78719,CAMP00000016,CH00000009,2021-05-01 23:35:01,IMP00078719,USR00059140,TABLET,Sidebar,CRE0037,0.0337
78720,CAMP00000016,CH00000002,2021-03-24 00:18:48,IMP00078720,USR00005126,Tablet,Sidebar,CRE0012,
78721,CAMP00000016,CH00000006,2021-03-27 15:12:51,IMP00078721,USR00062376,Desktop,Top Banner,CRE0046,0.0234
78722,CAMP00000016,CH00000002,2021-03-05 11:07:39,IMP00078722,USR00042524,Tablet  ,Story,CRE0039,0.0295
78723,CAMP00000016,CH00000002,2021-04-26 19:56:26,IMP00078723,USR00081438,Mobile,Sidebar,CRE0031,0.0471
78724,CAMP00000016,CH00000004,2021-04-10 19:36:40,IMP00078724,USR00030342,Desktop,Sidebar,CRE0032,0.0378
78725,CAMP00000016,CH00000011,2021-03-02 16:06:48,IMP00078725,USR00100493,Desktop,Sidebar,CRE0031,0.0109
78726,CAMP00000016,CH00000005,2021-02-27 04:56:37,IMP00078726,USR00120055,Mobile,Feed,CRE0045,0.0268
78727,CAMP00000016,CH00000009,2021-04-07 13:10:30,IMP00078727,USR00020165,Tablet,  Sidebar,CRE0042,0.018
78728,CAMP00000016,CH00000015,2021-04-13 23:01:11,IMP00078728,USR00100604,Desktop,sidebar,CRE0015,
78729,CAMP00000016,CH00000014,2021-03-30 20:32:19,IMP00078729,USR00042989,Desktop,Feed  ,CRE0020,0.045
78730,CAMP00000016,CH00000012,2021-05-07 18:24:05,IMP00078730,USR00066854,Tablet,Top Banner,CRE0004,0.0357
78731,CAMP00000016,CH00000013,2021-05-06 00:17:13,IMP00078731,USR00068630,Mobile  ,Story,CRE0042,0.0037
78732,CAMP00000016,CH00000007,2021-04-16 05:17:14,IMP00078732,USR00093783,Desktop,Sidebar,CRE0025,0.037
78733,CAMP00000016,CH00000015,2021-03-21 21:53:23,IMP00078733,USR00028321,Desktop,Top Banner,CRE0003,
78734,CAMP00000016,CH00000012,2021-04-25 19:50:04,IMP00078734,USR00044618,Desktop,Story,CRE0029,0.0418
78735,CAMP00000016,CH00000004,2021-04-29 12:03:38,IMP00078735,USR00068316,Tablet,Feed  ,CRE0017,0.0151
78736,CAMP00000016,CH00000003,2021-04-07 14:33:03,IMP00078736,USR00008713,Tablet,Sidebar,CRE0006,0.0153
78737,CAMP00000016,CH00000014,2021-05-04 12:48:16,IMP00078737,USR00125842,Desktop,Story  ,CRE0005,0.0035
78738,CAMP00000016,CH00000010,2021-04-19 08:55:14,IMP00078738,USR00009480,Desktop,Story,CRE0004,
78739,CAMP00000016,CH00000013,2021-03-24 01:53:57,IMP00078739,USR00008418,Desktop,Story  ,CRE0032,0.0178
78740,CAMP00000016,CH00000012,2021-05-02 16:13:18,IMP00078740,USR00103278,Mobile,Feed,CRE0018,0.0139
78741,CAMP00000016,CH00000007,2021-03-09 23:20:25,IMP00078741,USR00095174,Tablet,Top Banner,CRE0023,0.0462
78742,CAMP00000016,CH00000012,2021-04-01 04:16:37,IMP00078742,USR00004006,Tablet  ,Story,CRE0037,
78743,CAMP00000016,CH00000002,2021-04-18 06:31:57,IMP00078743,USR00063010,Desktop,Sidebar,CRE0021,0.0076
78744,CAMP00000016,CH00000014,2021-05-11 16:42:34,IMP00078744,USR00070800,Tablet,Feed  ,CRE0037,0.0416
78745,CAMP00000016,CH00000002,2021-04-21 10:52:30,IMP00078745,USR00137651,Tablet,Story,CRE0013,0.0089
78746,CAMP00000016,CH00000001,2021-02-28 19:23:05,IMP00078746,USR00079490,Tablet,Top Banner,CRE0031,0.0064
78747,CAMP00000016,CH00000015,2021-03-30 09:49:28,IMP00078747,USR00000940,Tablet,Feed,CRE0002,0.0012
78748,CAMP00000016,CH00000013,2021-03-08 21:25:56,IMP00078748,USR00025514,Tablet,Story,CRE0019,0.0163
78749,CAMP00000016,CH00000002,2021-04-23 22:53:42,IMP00078749,USR00137422,Desktop,Sidebar,CRE0007,0.0497
78750,CAMP00000016,CH00000008,2021-03-07 20:05:27,IMP00078750,USR00143560,Desktop,Sidebar,CRE0043,0.0349
78751,CAMP00000016,CH00000004,2021-05-16 20:58:05,IMP00078751,USR00128467,Mobile,Feed,CRE0039,0.0424
78752,CAMP00000016,CH00000003,2021-04-09 11:05:02,IMP00078752,USR00035886,Desktop,Top Banner,CRE0020,0.041
78753,CAMP00000016,CH00000010,2021-04-02 10:31:33,IMP00078753,USR00016868,Mobile,  Feed,CRE0027,0.0021
78754,CAMP00000016,CH00000014,2021-02-27 00:45:01,IMP00078754,USR00004975,Tablet,SIDEBAR,CRE0016,0.008
78755,CAMP00000016,CH00000003,2021-04-21 23:50:18,IMP00078755,USR00075822,Desktop,Feed,CRE0036,0.0133
78756,CAMP00000016,CH00000012,2021-03-16 10:06:30,IMP00078756,USR00147457,TABLET,Sidebar,CRE0011,0.0271
78757,CAMP00000016,CH00000002,2021-03-13 11:46:22,IMP00078757,USR00057694,Desktop,Feed,CRE0029,0.0354
78758,CAMP00000016,CH00000009,2021-04-09 15:01:51,IMP00078758,USR00143843,Desktop,Top Banner,CRE0030,0.0138
78759,CAMP00000016,CH00000002,2021-03-14 03:37:21,IMP00078759,USR00103970,Desktop,Top Banner,CRE0023,0.0227
78760,CAMP00000016,CH00000005,2021-03-24 21:06:12,IMP00078760,USR00145269,Desktop,Top Banner,CRE0007,0.0137
78761,CAMP00000016,CH00000001,2021-04-21 08:52:39,IMP00078761,USR00097535,Tablet,  Feed,CRE0023,0.0057
78762,CAMP00000016,CH00000007,2021-04-28 00:45:59,IMP00078762,USR00094592,Mobile,Feed,CRE0001,0.0351
78763,CAMP00000016,CH00000005,2021-05-13 13:26:25,IMP00078763,USR00037012,Tablet,Feed,CRE0036,0.0056
78764,CAMP00000016,CH00000005,2021-04-23 00:44:12,IMP00078764,USR00148458,desktop,Top Banner,CRE0036,0.0094
78765,CAMP00000016,CH00000014,2021-03-24 04:54:21,IMP00078765,USR00041925,Desktop,Story,CRE0039,0.0392
78766,CAMP00000016,CH00000007,2021-04-29 07:06:20,IMP00078766,USR00062695,Desktop,Top Banner,CRE0046,0.0445
78767,CAMP00000016,CH00000010,2021-03-22 15:51:55,IMP00078767,USR00129726,Desktop,Sidebar,CRE0031,0.0063
78768,CAMP00000016,CH00000004,2021-04-26 06:13:40,IMP00078768,USR00147645,Tablet,Feed,CRE0019,0.0092
78769,CAMP00000016,CH00000014,2021-03-19 00:44:05,IMP00078769,USR00004423,Mobile,Top Banner,CRE0024,0.0088
78770,CAMP00000016,CH00000013,2021-03-28 19:05:04,IMP00078770,USR00093132,Mobile,  Feed,CRE0031,0.0449
78771,CAMP00000016,CH00000009,2021-03-23 01:31:42,IMP00078771,USR00023173,MOBILE,Story,CRE0050,0.0114
78772,CAMP00000016,CH00000015,2021-04-20 02:05:35,IMP00078772,USR00056805,Tablet,Feed,CRE0015,0.0481
78773,CAMP00000016,CH00000005,2021-05-03 09:05:55,IMP00078773,USR00129425,Tablet,Sidebar,CRE0002,0.0398
78774,CAMP00000016,CH00000010,2021-02-28 08:39:10,IMP00078774,USR00052868,  Mobile,Story,CRE0032,0.0145
78775,CAMP00000016,CH00000001,2021-03-03 11:50:39,IMP00078775,USR00035030,Desktop,Sidebar,CRE0047,0.0391
78776,CAMP00000016,CH00000003,2021-03-25 11:05:31,IMP00078776,USR00066758,Desktop,Feed,CRE0033,0.0463
78777,CAMP00000016,CH00000007,2021-03-18 16:27:07,IMP00078777,USR00020659,Desktop,Story,CRE0016,0.0097
78778,CAMP00000016,CH00000009,2021-04-19 03:01:50,IMP00078778,USR00000918,Desktop  ,Top Banner,CRE0011,0.0284
78779,CAMP00000016,CH00000005,2021-03-29 17:03:59,IMP00078779,USR00132629,Desktop,Story,CRE0023,0.0144
78780,CAMP00000016,CH00000009,2021-04-25 11:57:39,IMP00078780,USR00095119,Mobile,Sidebar,CRE0045,0.0389
78781,CAMP00000016,CH00000002,2021-05-16 15:49:03,IMP00078781,USR00047644,Mobile,Story,CRE0008,0.0257
78782,CAMP00000016,CH00000012,2021-03-05 02:27:15,IMP00078782,USR00042328,Mobile,Feed,CRE0015,0.0136
78783,CAMP00000016,CH00000014,2021-04-15 03:36:20,IMP00078783,USR00053076,Tablet,Sidebar,CRE0019,0.0487
78784,CAMP00000016,CH00000015,2021-03-09 23:04:35,IMP00078784,USR00142856,Mobile,Story,CRE0030,0.0174
78785,CAMP00000016,CH00000013,2021-04-27 16:48:56,IMP00078785,USR00004658,Mobile  ,Sidebar,CRE0030,0.0347
78786,CAMP00000016,CH00000006,2021-02-27 22:56:27,IMP00078786,USR00015871,Desktop,Top Banner,CRE0015,
78787,CAMP00000016,CH00000007,2021-03-11 07:06:41,IMP00078787,USR00084235,Tablet,Feed  ,CRE0003,0.0393
78788,CAMP00000016,CH00000014,2021-03-01 02:18:29,IMP00078788,USR00104429,Desktop,Feed,CRE0015,0.0319
78789,CAMP00000016,CH00000006,2021-03-16 21:24:57,IMP00078789,USR00096717,Mobile,Story,CRE0043,0.0191
78790,CAMP00000016,CH00000014,2021-04-25 12:08:37,IMP00078790,USR00071971,Tablet,Story,CRE0030,0.0093
78791,CAMP00000016,CH00000015,2021-05-15 18:47:25,IMP00078791,USR00106487,Tablet  ,Feed,CRE0020,0.018
78792,CAMP00000016,CH00000011,2021-03-25 05:39:03,IMP00078792,USR00109515,Desktop,Story,CRE0010,0.0328
78793,CAMP00000016,CH00000001,2021-04-02 15:39:28,IMP00078793,USR00129201,Mobile,Sidebar,CRE0012,0.0116
78794,CAMP00000016,CH00000013,2021-04-14 16:25:32,IMP00078794,USR00090151,Desktop,Sidebar,CRE0019,0.0178
78795,CAMP00000016,CH00000004,2021-03-11 03:11:15,IMP00078795,USR00084520,Desktop  ,Top Banner,CRE0041,0.0484
78796,CAMP00000016,CH00000009,2021-03-21 05:44:19,IMP00078796,USR00060900,Tablet,Feed,CRE0006,0.034
78797,CAMP00000016,CH00000001,2021-03-05 20:08:04,IMP00078797,USR00058432,Desktop,Story,CRE0032,0.0404
78798,CAMP00000016,CH00000004,2021-04-21 21:46:16,IMP00078798,USR00115424,Tablet,Story,CRE0019,0.023
78799,CAMP00000016,CH00000011,2021-04-06 22:17:28,IMP00078799,USR00071175,Tablet,Feed,CRE0017,0.0123
78800,CAMP00000016,CH00000005,2021-05-11 15:53:48,IMP00078800,USR00123426,Tablet,Feed,CRE0020,0.0026
78801,CAMP00000016,CH00000004,2021-04-25 15:37:29,IMP00078801,USR00054110,Mobile,Story,CRE0003,0.0387
78802,CAMP00000016,CH00000009,2021-05-14 15:50:26,IMP00078802,USR00033707,Mobile,Top Banner,CRE0033,0.0412
78803,CAMP00000016,CH00000009,2021-03-10 00:14:02,IMP00078803,USR00009218,Tablet,Feed,CRE0004,0.0117
78804,CAMP00000016,CH00000015,2021-03-30 15:16:31,IMP00078804,USR00102836,Tablet,Story,CRE0021,0.0453
78805,CAMP00000016,CH00000003,2021-04-22 08:36:18,IMP00078805,USR00010152,tablet,Feed,CRE0015,0.0086
78806,CAMP00000016,CH00000001,2021-05-02 01:02:49,IMP00078806,USR00107458,Mobile,Story,CRE0023,
78807,CAMP00000016,CH00000013,2021-03-12 15:12:59,IMP00078807,USR00013300,Desktop,Top Banner,CRE0046,0.0341
78808,CAMP00000016,CH00000002,2021-03-06 04:24:07,IMP00078808,USR00030129,Mobile  ,Sidebar,CRE0020,
78809,CAMP00000016,CH00000008,2021-03-29 02:46:55,IMP00078809,USR00054838,Tablet,Story,CRE0048,0.0439
78810,CAMP00000016,CH00000002,2021-05-04 01:36:14,IMP00078810,USR00045013,Desktop,Sidebar,CRE0043,0.0043
78811,CAMP00000016,CH00000003,2021-05-09 00:38:12,IMP00078811,USR00064554,Mobile,sidebar,CRE0012,0.019
78812,CAMP00000016,CH00000005,2021-04-10 06:44:59,IMP00078812,USR00052950,desktop,Top Banner,CRE0011,0.0464
78813,CAMP00000016,CH00000006,2021-03-04 23:22:26,IMP00078813,USR00021345,  Tablet,Top Banner  ,CRE0002,0.0295
78814,CAMP00000016,CH00000008,2021-04-07 15:32:16,IMP00078814,USR00037107,Tablet,Top Banner,CRE0031,0.0268
78815,CAMP00000016,CH00000001,2021-05-02 09:47:01,IMP00078815,USR00111461,tablet,Top Banner,CRE0005,0.0236
78816,CAMP00000016,CH00000009,2021-04-08 06:58:46,IMP00078816,USR00026316,Mobile,Top Banner,CRE0049,0.0179
78817,CAMP00000016,CH00000005,2021-03-12 11:58:45,IMP00078817,USR00097408,Desktop,Story,CRE0003,0.0033
78818,CAMP00000016,CH00000002,2021-04-06 03:32:48,IMP00078818,USR00095039,Tablet,Story,CRE0029,0.0029
78819,CAMP00000016,CH00000007,2021-03-03 14:02:37,IMP00078819,USR00137700,Desktop,Feed,CRE0041,0.0142
78820,CAMP00000016,CH00000011,2021-05-05 20:06:09,IMP00078820,USR00042983,MOBILE,Story,CRE0018,0.0238
78821,CAMP00000016,CH00000010,2021-05-09 16:08:29,IMP00078821,USR00092521,Tablet,Story,CRE0043,0.0138
78822,CAMP00000016,CH00000014,2021-04-07 08:46:48,IMP00078822,USR00018318,Tablet,Sidebar,CRE0039,0.0353
78823,CAMP00000016,CH00000008,2021-04-09 14:21:24,IMP00078823,USR00127077,Tablet,Story,CRE0034,0.0011
78824,CAMP00000016,CH00000013,2021-04-14 01:49:53,IMP00078824,USR00114284,Mobile,Sidebar,CRE0020,
78825,CAMP00000016,CH00000005,2021-05-11 04:55:48,IMP00078825,USR00081447,Tablet,Story,CRE0012,0.0163
78826,CAMP00000016,CH00000007,2021-03-10 02:58:45,IMP00078826,USR00061551,  Tablet,  Story,CRE0048,0.0322
78827,CAMP00000016,CH00000003,2021-05-05 23:59:53,IMP00078827,USR00088083,Desktop,Feed,CRE0048,0.0101
78828,CAMP00000016,CH00000004,2021-03-18 10:50:48,IMP00078828,USR00025468,Tablet,Top Banner,CRE0017,0.0384
78829,CAMP00000016,CH00000004,2021-04-18 05:54:04,IMP00078829,USR00016157,Tablet,Top Banner,CRE0007,0.0231
78830,CAMP00000016,CH00000012,2021-04-04 11:50:04,IMP00078830,USR00122355,Mobile,Sidebar,CRE0007,0.0252
78831,CAMP00000016,CH00000003,2021-05-11 20:46:52,IMP00078831,USR00145621,Desktop,Sidebar,CRE0003,0.0171
78832,CAMP00000016,CH00000003,2021-04-27 22:03:39,IMP00078832,USR00076447,Mobile,  Top Banner,CRE0049,0.0043
78833,CAMP00000016,CH00000011,2021-03-20 02:25:47,IMP00078833,USR00064110,Tablet,Feed,CRE0033,0.0429
78834,CAMP00000016,CH00000008,2021-05-15 08:31:22,IMP00078834,USR00145835,Mobile,Sidebar,CRE0032,0.0121
78835,CAMP00000016,CH00000014,2021-03-19 04:57:36,IMP00078835,USR00018643,Tablet,Top Banner,CRE0042,0.0258
78836,CAMP00000016,CH00000004,2021-03-07 23:36:42,IMP00078836,USR00002626,Tablet,Feed,CRE0043,0.0453
78837,CAMP00000016,CH00000010,2021-04-13 13:30:59,IMP00078837,USR00029534,Mobile,Sidebar,CRE0039,0.0033
78838,CAMP00000016,CH00000009,2021-03-07 16:31:45,IMP00078838,USR00032266,  Tablet,Feed  ,CRE0014,0.0145
78839,CAMP00000016,CH00000007,2021-03-16 19:43:06,IMP00078839,USR00061925,Tablet,Sidebar,CRE0001,0.0442
78840,CAMP00000016,CH00000012,2021-04-22 05:35:57,IMP00078840,USR00143421,Tablet,Top Banner,CRE0005,
78841,CAMP00000016,CH00000014,2021-04-28 07:03:35,IMP00078841,USR00035580,Desktop,Sidebar,CRE0049,0.0339
78842,CAMP00000016,CH00000008,2021-03-09 04:41:54,IMP00078842,USR00085074,  Mobile,Feed,CRE0050,0.0074
78843,CAMP00000016,CH00000005,2021-04-17 07:22:28,IMP00078843,USR00144504,Tablet,Sidebar,CRE0022,0.0338
78844,CAMP00000016,CH00000007,2021-04-15 20:29:48,IMP00078844,USR00053380,TABLET,Top Banner,CRE0009,0.0205
78845,CAMP00000016,CH00000011,2021-03-06 00:44:16,IMP00078845,USR00033344,Tablet,Top Banner,CRE0025,0.0117
78846,CAMP00000016,CH00000010,2021-04-23 08:48:35,IMP00078846,USR00045256,Mobile,Sidebar,CRE0049,0.0272
78847,CAMP00000016,CH00000014,2021-03-17 10:54:08,IMP00078847,USR00048521,Tablet,Feed,CRE0050,0.0019
78848,CAMP00000016,CH00000010,2021-03-31 17:18:01,IMP00078848,USR00128786,Tablet,Top Banner,CRE0024,0.0365
78849,CAMP00000016,CH00000005,2021-04-05 08:51:11,IMP00078849,USR00017142,Mobile,Sidebar,CRE0011,0.0075
78850,CAMP00000016,CH00000008,2021-04-08 00:25:30,IMP00078850,USR00014171,Tablet,Top Banner,CRE0048,0.0195
78851,CAMP00000016,CH00000003,2021-04-08 01:48:00,IMP00078851,USR00143116,Tablet,Story,CRE0041,0.0473
78852,CAMP00000016,CH00000007,2021-03-24 10:16:06,IMP00078852,USR00008262,Mobile,Story,CRE0033,0.0461
78853,CAMP00000016,CH00000005,2021-04-27 11:39:26,IMP00078853,USR00003153,Tablet,Story,CRE0037,0.0492
78854,CAMP00000016,CH00000004,2021-05-11 19:48:18,IMP00078854,USR00099073,mobile,Top Banner,CRE0010,0.0489
78855,CAMP00000016,CH00000005,2021-05-05 00:07:00,IMP00078855,USR00088975,Desktop,Feed,CRE0021,0.0244
78856,CAMP00000016,CH00000011,2021-03-04 21:28:24,IMP00078856,USR00124974,Mobile,Sidebar,CRE0030,0.0182
78857,CAMP00000016,CH00000003,2021-04-25 05:46:46,IMP00078857,USR00072127,Desktop,Top Banner,CRE0040,0.0369
78858,CAMP00000016,CH00000012,2021-05-14 00:48:14,IMP00078858,USR00093831,Mobile,FEED,CRE0012,0.0015
78859,CAMP00000016,CH00000014,2021-04-24 08:16:14,IMP00078859,USR00114459,Mobile,Top Banner,CRE0018,0.0303
78860,CAMP00000016,CH00000012,2021-02-27 11:36:21,IMP00078860,USR00136995,Desktop,Feed,CRE0050,0.0473
78861,CAMP00000016,CH00000015,2021-05-09 09:37:20,IMP00078861,USR00041776,Tablet,Top Banner,CRE0001,0.0212
78862,CAMP00000016,CH00000005,2021-03-17 08:22:33,IMP00078862,USR00107799,Mobile,Top Banner,CRE0024,0.0145
78863,CAMP00000016,CH00000007,2021-03-13 13:54:16,IMP00078863,USR00042795,Mobile,Feed,CRE0042,0.0085
78864,CAMP00000016,CH00000015,2021-03-30 01:13:59,IMP00078864,USR00063899,Desktop,Feed,CRE0044,0.0253
78865,CAMP00000016,CH00000004,2021-03-24 02:02:48,IMP00078865,USR00096549,Desktop,Top Banner,CRE0008,0.013
78866,CAMP00000016,CH00000010,2021-04-02 06:03:52,IMP00078866,USR00136087,Desktop,feed,CRE0040,0.0259
78867,CAMP00000016,CH00000011,2021-04-28 18:51:23,IMP00078867,USR00042983,Desktop  ,Top Banner,CRE0046,0.0315
78868,CAMP00000016,CH00000003,2021-03-01 15:32:12,IMP00078868,USR00146961,Desktop,feed,CRE0005,0.0424
78869,CAMP00000016,CH00000010,2021-03-29 06:05:12,IMP00078869,USR00003065,Tablet,  Top Banner,CRE0029,0.01
78870,CAMP00000016,CH00000011,2021-03-17 12:09:02,IMP00078870,USR00110839,Tablet,Feed,CRE0026,0.0295
78871,CAMP00000016,CH00000007,2021-03-24 17:39:37,IMP00078871,USR00021889,Mobile,Story,CRE0010,0.0069
78872,CAMP00000016,CH00000003,2021-04-11 03:10:16,IMP00078872,USR00122597,Mobile,Sidebar,CRE0031,0.0024
78873,CAMP00000016,CH00000008,2021-05-08 12:40:07,IMP00078873,USR00107528,Tablet,Story,CRE0033,0.0217
78874,CAMP00000016,CH00000001,2021-03-07 14:58:39,IMP00078874,USR00111973,Tablet,Feed,CRE0036,0.0081
78875,CAMP00000016,CH00000001,2021-03-11 10:55:33,IMP00078875,USR00126899,Desktop,Top Banner,CRE0023,0.0131
78876,CAMP00000016,CH00000009,2021-03-23 15:55:36,IMP00078876,USR00110535,Mobile,Story,CRE0016,0.0065
78877,CAMP00000016,CH00000012,2021-03-13 06:58:02,IMP00078877,USR00087464,Mobile,Top Banner,CRE0042,0.0222
78878,CAMP00000016,CH00000011,2021-03-05 19:49:17,IMP00078878,USR00072893,Tablet,Story  ,CRE0040,0.0146
78879,CAMP00000016,CH00000001,2021-03-06 22:55:09,IMP00078879,USR00032696,Desktop,feed,CRE0017,0.0229
78880,CAMP00000016,CH00000014,2021-03-22 02:45:31,IMP00078880,USR00032241,Desktop,Feed,CRE0018,0.0238
78881,CAMP00000016,CH00000002,2021-05-03 07:13:28,IMP00078881,USR00063409,Tablet,Feed,CRE0048,
78882,CAMP00000016,CH00000009,2021-03-16 01:42:58,IMP00078882,USR00135254,Mobile,Sidebar  ,CRE0025,0.0358
78883,CAMP00000016,CH00000014,2021-03-16 12:41:13,IMP00078883,USR00002116,Tablet,Top Banner,CRE0048,0.0256
78884,CAMP00000016,CH00000012,2021-03-15 12:20:32,IMP00078884,USR00107640,Desktop,Feed,CRE0045,0.0069
78885,CAMP00000016,CH00000008,2021-04-10 12:58:06,IMP00078885,USR00081580,desktop,Sidebar,CRE0004,0.0172
78886,CAMP00000016,CH00000012,2021-03-02 20:37:25,IMP00078886,USR00132374,Tablet,Sidebar,CRE0004,0.0456
78887,CAMP00000016,CH00000005,2021-04-28 17:07:31,IMP00078887,USR00045983,Desktop,  Story,CRE0035,0.0378
78888,CAMP00000016,CH00000001,2021-03-20 10:05:46,IMP00078888,USR00074479,Mobile,  Top Banner,CRE0043,0.0246
78889,CAMP00000016,CH00000014,2021-05-12 18:40:08,IMP00078889,USR00047632,Mobile,Story,CRE0026,0.0101
78890,CAMP00000016,CH00000009,2021-04-22 11:13:16,IMP00078890,USR00087638,Mobile,Top Banner,CRE0022,0.0234
78891,CAMP00000016,CH00000004,2021-04-29 14:24:41,IMP00078891,USR00126472,Desktop,Feed,CRE0021,0.0477
78892,CAMP00000016,CH00000001,2021-04-16 07:46:36,IMP00078892,USR00061214,DESKTOP,top banner,CRE0013,0.0251
78893,CAMP00000016,CH00000009,2021-04-21 11:46:23,IMP00078893,USR00094459,Desktop,Story,CRE0038,0.0234
78894,CAMP00000016,CH00000011,2021-04-03 16:41:20,IMP00078894,USR00139970,Mobile,Sidebar,CRE0011,0.0276
78895,CAMP00000016,CH00000008,2021-03-07 05:15:36,IMP00078895,USR00003031,Desktop,Top Banner,CRE0037,0.04
78896,CAMP00000016,CH00000011,2021-03-10 14:16:45,IMP00078896,USR00121208,Desktop,Story,CRE0002,0.0178
78897,CAMP00000016,CH00000015,2021-04-16 18:59:29,IMP00078897,USR00112905,Desktop,Feed,CRE0048,0.0216
78898,CAMP00000016,CH00000001,2021-05-14 23:12:20,IMP00078898,USR00051413,Desktop,Story,CRE0017,0.0208
78899,CAMP00000016,CH00000011,2021-05-05 18:35:45,IMP00078899,USR00124370,Mobile,Top Banner,CRE0027,0.0025
78900,CAMP00000016,CH00000007,2021-05-02 07:32:35,IMP00078900,USR00080367,Desktop,Top Banner,CRE0027,0.0188
78901,CAMP00000016,CH00000004,2021-04-05 02:33:05,IMP00078901,USR00101326,DESKTOP,Feed,CRE0014,0.029
78902,CAMP00000016,CH00000011,2021-05-13 19:44:52,IMP00078902,USR00138729,Tablet  ,Feed,CRE0003,0.002
78903,CAMP00000016,CH00000014,2021-04-22 20:42:41,IMP00078903,USR00116659,Mobile,Top Banner,CRE0047,0.0339
78904,CAMP00000016,CH00000009,2021-04-04 04:07:26,IMP00078904,USR00040850,Tablet,Story,CRE0004,0.0205
78905,CAMP00000016,CH00000003,2021-03-12 12:32:20,IMP00078905,USR00011887,Desktop,Feed,CRE0017,0.037
78906,CAMP00000016,CH00000014,2021-03-03 10:57:23,IMP00078906,USR00050436,mobile,Story,CRE0037,
78907,CAMP00000016,CH00000007,2021-04-16 00:08:11,IMP00078907,USR00034121,Mobile,Top Banner,CRE0050,0.029
78908,CAMP00000016,CH00000004,2021-03-26 21:43:28,IMP00078908,USR00076410,Tablet,Story,CRE0027,0.0446
