click_key,campaign_id,channel_id,click_timestamp,click_id,impression_id,user_id,device_type,landing_page_url,cost
1465,CAMP00000018,CH00000015,2021-08-05 21:49:06,CLK00001465,IMP00087128,USR00088903,Tablet,https://bookhoarder.com/bestsellers,0.7132
1466,CAMP00000003,CH00000006,2021-12-21 13:48:42,CLK00001466,IMP00014609,USR00013146,Mobile,https://bookhoarder.com/home,0.4543
1467,CAMP00000009,CH00000009,2021-10-17 09:14:42,CLK00001467,IMP00044236,USR00001536,Tablet,https://bookhoarder.com/bestsellers,0.6452
1468,CAMP00000008,CH00000002,2022-12-03 11:44:20,CLK00001468,IMP00035578,USR00059585,Desktop,https://bookhoarder.com/home,0.8798
1469,CAMP00000016,CH00000005,2021-02-27 03:03:36,CLK00001469,IMP00076334,USR00109893,Tablet,https://bookhoarder.com/deals,1.6636
1470,CAMP00000007,CH00000013,2021-12-07 03:38:50,CLK00001470,IMP00032745,USR00079100,Tablet,https://bookhoarder.com/bestsellers,0.6738
1471,CAMP00000002,CH00000007,2022-10-06 18:46:05,CLK00001471,IMP00009695,USR00082530,Desktop,https://bookhoarder.com/home,1.4499
1472,CAMP  00000008,CH00000006,2023-01-06 19:05:05,CLK00001472,IMP00039502,USR00144072,Mobile,https://bookhoarder.com/deals,2.4011
1473,CAMP00000016,CH00000004,2021-05-01 06:46:39,CLK00001473,IMP00078172,USR00034550,Desktop,https://bookhoarder.com/bestsellers,1.7663
1474,CAMP00000010,CH00000005,2022-09-22 06:25:03,CLK00001474,IMP00049223,USR00049047,Tablet,https://bookhoarder.com/deals,0.7557
1475,CAMP00000017,CH  00000002,2022-08-26 04:31:53,CLK00001475,IMP00084876,USR00127404,Mobile,https://bookhoarder.com/home,1.1767
1476,camp00000002,CH00000010,2022-10-12 20:55:52,CLK00001476,IMP00005765,USR00086922,Mobile,https://bookhoarder.com/bestsellers,1.6631
1477,CAMP00000003,CH00000003,2021-12-13 16:24:41,CLK00001477,IMP00014008,USR00013055,Desktop,https://bookhoarder.com/bestsellers,1.7309
1478,CAMP00000018,CH00000006,2021-07-22 04:46:19,CLK00001478,IMP00087562,USR00027137,Desktop,https://bookhoarder.com/deals,0.1103
1479,CAMP00000006,CH00000008,2022-05-19 16:09:44,CLK00001479,IMP00026149,USR00110681,Tablet,https://bookhoarder.com/bestsellers,2.1577
1480,CAMP00000008,CH00000011,2023-01-17 06:03:30,CLK00001480,IMP00037777,USR00098018,Tablet,https://bookhoarder.com/home,1.2402
1481,CAMP00000009,CH00000004,2021-10-09 02:19:52,CLK00001481,IMP00042502,USR00116134,Desktop,https://bookhoarder.com/deals,0.8348
1482,camp00000003,CH00000003,2022-02-17 20:12:53,CLK00001482,IMP00013080,USR00132992,Mobile,https://bookhoarder.com/home,1.29
1483,CAMP  00000001,CH00000001,2023-01-13 14:03:48,CLK  00001483,IMP00000569,USR00137651,Mobile,https://bookhoarder.com/deals,0.1962
1484,CAMP00000011,CH00000006,2021-01-28 13:19:40,CLK00001484,IMP00052998,USR00102581,Desktop,https://bookhoarder.com/deals,0.1077
1485,CAMP00000012,CH00000008,2022-01-14 16:18:23,CLK00001485,IMP00058561,USR00077558,Tablet,https://bookhoarder.com/deals,0.4916
1486,CAMP00000013,CH  00000005,2021-02-22 00:37:40,CLK00001486,IMP00061787,USR00080331,Tablet,https://bookhoarder.com/home,0.657
1487,CAMP00000004,CH00000001,2022-05-23 03:04:54,CLK00001487,IMP00018995,USR00106320,Tablet,https://bookhoarder.com/bestsellers,0.972
1488,CAMP00000002,CH00000001,2022-10-09 01:31:30,CLK00001488,IMP00007033,USR00117748,Desktop,https://bookhoarder.com/deals,1.7418
1489,CAMP00000007,CH00000004,2021-12-05 04:38:08,CLK00001489,IMP00033050,USR00064287,Tablet,https://bookhoarder.com/home,2.4859
1490,CAMP00000017,CH00000003,2022-07-22 10:55:33,CLK00001490,IMP00081628,USR00110645,Mobile,https://bookhoarder.com/bestsellers,1.0265
1491,CAMP00000012,CH  00000015,2022-03-08 22:49:05,CLK00001491,IMP00056116,USR00066138,Tablet,https://bookhoarder.com/bestsellers,0.395
1492,CAMP00000001,CH00000008,2023-01-04 05:02:09,CLK00001492,IMP00000418,USR00118508,Mobile,https://bookhoarder.com/home,1.4931
1493,CAMP00000017,CH00000003,2022-07-15 22:29:00,CLK00001493,IMP00084484,USR00125616,Desktop,https://bookhoarder.com/home,1.3751
1494,CAMP00000010,ch00000008,2022-11-17 12:50:48,CLK00001494,IMP00049604,USR00075569,Tablet,https://bookhoarder.com/bestsellers,0.6086
1495,camp00000007,CH00000013,2021-12-08 21:04:23,CLK00001495,IMP00034440,USR00005489,Tablet,https://bookhoarder.com/home,0.128
1496,CAMP00000017,CH00000013,2022-08-26 01:27:10,CLK00001496,IMP00083692,USR00128297,Desktop,https://bookhoarder.com/bestsellers,2.3294
1497,CAMP00000013,CH00000008,2021-03-06 04:03:58,CLK00001497,IMP00062911,USR00046798,Mobile,https://bookhoarder.com/bestsellers,0.6605
1498,CAMP00000012,CH00000006,2022-03-01 11:23:29,CLK00001498,IMP00057158,USR00097328,Tablet,https://bookhoarder.com/deals,0.7501
1499,CAMP00000006,ch00000005,2022-05-15 11:46:18,CLK00001499,IMP00025896,USR00098862,Tablet,https://bookhoarder.com/deals,1.2929
1500,CAMP00000018,CH00000001,2021-07-23 18:47:11,CLK00001500,IMP00087922,USR00129858,Tablet,https://bookhoarder.com/home,0.1738
1501,CAMP00000006,CH00000003,2022-05-15 07:16:43,CLK00001501,IMP00028603,USR00050074,Mobile,https://bookhoarder.com/bestsellers,1.4524
1502,CAMP00000014,CH00000004,2021-12-28 03:07:26,CLK00001502,IMP00067592,USR00066885,Mobile,https://bookhoarder.com/home,2.0071
1503,CAMP00000015,CH00000010,2021-04-26 21:00:10,CLK00001503,IMP00073317,USR00020676,Mobile,https://bookhoarder.com/bestsellers,2.3939
1504,CAMP00000018,CH00000006,2021-07-28 21:45:38,CLK00001504,IMP00086232,USR00091598,Mobile,https://bookhoarder.com/home,0.1281
1505,camp00000019,CH00000010,2021-02-23 08:54:58,CLK00001505,IMP00090143,USR00124844,Mobile,https://bookhoarder.com/deals,2.2132
1506,CAMP00000016,CH00000002,2021-03-31 18:59:42,CLK  00001506,IMP00076825,USR00125168,Tablet,https://bookhoarder.com/bestsellers,0.8662
1507,CAMP00000003,CH00000008,2021-12-15 23:19:01,CLK00001507,IMP00011335,USR00051509,Desktop,https://bookhoarder.com/home,0.6168
1508,CAMP00000016,CH00000011,2021-03-09 11:48:40,CLK00001508,IMP00079259,USR00040994,Mobile,https://bookhoarder.com/deals,0.6676
1509,CAMP00000002,CH00000013,2022-11-20 10:43:26,CLK00001509,IMP00009223,USR00005493,Desktop,https://bookhoarder.com/deals,1.9209
1510,CAMP00000013,CH00000012,2021-03-19 06:34:55,CLK00001510,IMP00061907,USR00123045,Desktop,https://bookhoarder.com/bestsellers,0.3754
1511,CAMP00000018,CH  00000003,2021-08-03 22:44:24,CLK00001511,IMP00089903,USR00052188,Tablet,https://bookhoarder.com/home,2.118
1512,CAMP00000009,CH00000001,2021-10-21 03:56:26,CLK00001512,IMP00044319,USR00071211,Mobile,https://bookhoarder.com/bestsellers,1.9987
1513,CAMP00000011,CH00000011,2021-01-23 11:38:20,CLK  00001513,IMP00054737,USR00058952,Tablet,https://bookhoarder.com/home,1.0694
1514,CAMP00000006,CH00000006,2022-05-16 15:16:26,CLK00001514,IMP00026059,USR00022003,Tablet,https://bookhoarder.com/bestsellers,1.0114
1515,CAMP00000006,CH00000011,2022-05-20 07:16:38,CLK00001515,IMP00029525,USR00097335,Tablet,https://bookhoarder.com/bestsellers,0.3255
1516,CAMP00000002,CH00000009,2022-10-08 11:41:17,CLK00001516,IMP00006884,USR00037197,Mobile,https://bookhoarder.com/home,0.4592
1517,camp00000011,CH00000001,2021-03-17 20:54:44,CLK00001517,IMP00051103,USR00074197,Mobile,https://bookhoarder.com/deals,2.4105
1518,CAMP00000007,CH00000012,2021-11-27 22:08:29,CLK00001518,IMP00032100,USR00116883,Mobile,https://bookhoarder.com/deals,1.2745
1519,camp00000018,CH00000011,2021-07-03 05:06:07,CLK00001519,IMP00089170,USR00118987,Mobile,https://bookhoarder.com/home,0.3245
1520,CAMP00000011,CH00000015,2021-02-21 22:56:38,CLK00001520,IMP00050403,USR00050129,Desktop,https://bookhoarder.com/home,2.1885
1521,CAMP00000013,CH00000001,2021-03-01 03:04:18,CLK00001521,IMP00061890,USR00051767,Desktop,https://bookhoarder.com/home,0.1173
1522,CAMP00000011,CH00000004,2021-03-02 20:12:19,CLK00001522,IMP00053653,USR00037890,Tablet,https://bookhoarder.com/bestsellers,1.7883
1523,CAMP00000003,CH00000004,2022-02-04 04:09:14,CLK00001523,IMP00012218,USR00039809,Tablet,https://bookhoarder.com/deals,1.3578
1524,CAMP  00000016,CH00000001,2021-05-02 17:31:51,CLK00001524,IMP00079332,USR00006939,Mobile,https://bookhoarder.com/deals,0.3367
1525,CAMP00000012,ch00000012,2022-03-06 21:34:20,CLK00001525,IMP00057639,USR00067503,Tablet,https://bookhoarder.com/home,0.4564
1526,CAMP00000005,CH00000001,2022-08-01 20:29:33,CLK00001526,IMP00021359,USR00071946,Mobile,https://bookhoarder.com/deals,0.5411
1527,CAMP00000018,CH00000015,2021-07-15 06:28:54,CLK00001527,IMP  00085890,USR00133236,Desktop,https://bookhoarder.com/home,2.2031
1528,camp00000009,CH00000008,2021-10-19 04:03:02,CLK00001528,IMP00041962,USR00001357,Desktop,https://bookhoarder.com/home,0.2062
1529,CAMP00000012,CH00000012,2022-01-08 00:37:33,CLK  00001529,IMP00059923,USR00099820,Desktop,https://bookhoarder.com/deals,1.3652
1530,CAMP00000017,CH00000009,2022-08-13 16:08:22,CLK00001530,IMP00081744,USR00100054,Mobile,https://bookhoarder.com/home,0.7462
1531,CAMP00000001,CH00000013,2023-02-05 02:33:30,CLK00001531,IMP00001993,USR00069393,Mobile,https://bookhoarder.com/home,0.1246
1532,CAMP00000002,CH00000007,2022-10-24 10:09:08,CLK00001532,IMP00009092,USR00115811,Mobile,https://bookhoarder.com/home,0.3823
1533,CAMP00000019,CH00000005,2021-02-20 15:09:55,CLK00001533,IMP00093247,USR00118572,Mobile,https://bookhoarder.com/home,0.8289
1534,CAMP00000018,CH00000009,2021-07-03 13:39:52,CLK00001534,IMP00085673,USR00043599,Desktop,https://bookhoarder.com/bestsellers,1.034
1535,CAMP00000019,CH00000001,2021-03-09 12:53:07,CLK00001535,IMP00090378,USR00012614,Desktop,https://bookhoarder.com/deals,1.5765
1536,CAMP00000008,CH00000012,2022-12-29 14:28:09,clk00001536,IMP00039664,USR00132755,Mobile,https://bookhoarder.com/home,2.4423
1537,CAMP00000007,CH00000013,2021-11-20 05:16:24,CLK  00001537,IMP00031948,USR00127394,Mobile,https://bookhoarder.com/deals,1.5438
1538,CAMP00000006,CH00000002,2022-05-14 16:00:44,CLK00001538,IMP00028969,USR00145983,Tablet,https://bookhoarder.com/home,2.2913
1539,CAMP00000007,CH00000001,2021-12-22 20:51:18,CLK00001539,IMP00032193,USR00129707,Tablet,https://bookhoarder.com/bestsellers,0.2846
1540,CAMP00000004,CH00000013,2022-05-21 06:09:32,CLK00001540,IMP00017434,USR00140266,Desktop,https://bookhoarder.com/home,0.7802
1541,CAMP00000008,CH00000004,2022-12-08 16:48:43,CLK00001541,IMP00036507,USR00039103,Tablet,https://bookhoarder.com/deals,1.0671
1542,CAMP00000003,CH00000004,2021-12-27 10:09:12,CLK00001542,IMP  00014117,USR00068986,Mobile,https://bookhoarder.com/bestsellers,0.1962
1543,CAMP00000017,CH00000010,2022-07-28 13:20:25,CLK00001543,IMP00082923,USR00037707,Tablet,https://bookhoarder.com/home,1.8104
1544,camp00000018,CH00000010,2021-08-05 03:54:13,CLK00001544,IMP00086298,USR00026223,Tablet,https://bookhoarder.com/deals,2.1056
1545,CAMP00000017,CH00000011,2022-07-25 02:44:21,CLK00001545,IMP00081408,USR00008190,Mobile,https://bookhoarder.com/bestsellers,1.566
1546,CAMP00000001,CH00000003,2023-02-04 06:47:59,CLK00001546,IMP00004658,USR00087467,Desktop,https://bookhoarder.com/bestsellers,0.8862
1547,CAMP  00000004,CH00000003,2022-06-11 17:42:59,CLK00001547,IMP00015989,USR00123037,Tablet,https://bookhoarder.com/deals,0.8577
1548,CAMP00000004,CH00000006,2022-05-25 05:07:11,CLK00001548,IMP00015990,USR00100608,Tablet,https://bookhoarder.com/home,1.9847
1549,CAMP00000001,CH00000004,2023-02-16 19:48:08,CLK00001549,IMP00002229,USR00132497,Mobile,https://bookhoarder.com/deals,0.1491
1550,CAMP00000013,CH00000014,2021-04-06 16:38:06,CLK00001550,IMP00060791,USR00114848,Mobile,https://bookhoarder.com/bestsellers,1.0368
1551,CAMP00000005,CH00000009,2022-08-19 03:06:50,CLK00001551,IMP  00024064,USR00046042,Tablet,https://bookhoarder.com/deals,1.7093
1552,camp00000013,CH00000009,2021-04-04 03:26:29,CLK00001552,IMP00064943,USR00101221,Desktop,https://bookhoarder.com/bestsellers,1.2767
1553,CAMP00000020,CH00000003,2022-08-09 22:32:17,CLK00001553,IMP00096981,USR00144607,Tablet,https://bookhoarder.com/deals,1.4825
1554,CAMP00000014,CH00000014,2021-11-25 18:16:08,CLK00001554,IMP00068418,USR00124483,Mobile,https://bookhoarder.com/deals,0.96
1555,CAMP00000008,CH00000010,2022-12-03 12:40:35,CLK00001555,IMP00037653,USR00125654,Tablet,https://bookhoarder.com/deals,2.0447
1556,CAMP00000008,CH00000005,2023-01-06 23:33:24,CLK00001556,IMP00035062,USR00062750,Mobile,https://bookhoarder.com/home,2.3052
1557,CAMP00000019,ch00000004,2021-02-25 14:59:38,CLK00001557,IMP00094315,USR00047145,Tablet,https://bookhoarder.com/home,1.3813
1558,CAMP00000005,CH00000012,2022-09-07 15:23:09,CLK00001558,IMP00022136,USR00061361,Desktop,https://bookhoarder.com/home,1.9595
1559,CAMP00000002,CH00000004,2022-10-18 21:31:23,CLK00001559,IMP00006280,USR00145425,Desktop,https://bookhoarder.com/home,1.4437
1560,CAMP00000003,CH00000013,2021-12-22 09:40:50,CLK00001560,IMP00013518,USR00087613,Tablet,https://bookhoarder.com/home,2.1141
1561,CAMP00000011,CH00000006,2021-02-22 11:33:22,CLK00001561,IMP00051620,USR00146712,Tablet,https://bookhoarder.com/home,0.7542
1562,CAMP  00000004,CH00000004,2022-06-22 00:14:39,CLK00001562,IMP00017374,USR00041145,Mobile,https://bookhoarder.com/home,2.3634
1563,CAMP00000006,CH00000005,2022-05-14 00:50:14,CLK00001563,IMP00029137,USR00080094,Mobile,https://bookhoarder.com/home,1.9272
1564,CAMP00000009,CH00000012,2021-10-17 16:28:18,CLK00001564,IMP00044906,USR00142270,Tablet,https://bookhoarder.com/bestsellers,2.0367
1565,CAMP00000011,CH00000007,2021-01-04 17:32:15,CLK00001565,IMP00051925,USR00031350,Tablet,https://bookhoarder.com/deals,0.8951
1566,CAMP00000020,CH00000011,2022-08-25 16:11:44,CLK00001566,IMP00095726,USR00099580,Mobile,https://bookhoarder.com/bestsellers,1.6434
1567,CAMP  00000008,CH00000008,2023-01-08 23:39:36,CLK00001567,IMP00036485,USR00010532,Mobile,https://bookhoarder.com/bestsellers,1.1126
1568,CAMP00000007,CH00000011,2021-12-20 11:22:29,CLK00001568,IMP00033979,USR00013584,Mobile,https://bookhoarder.com/home,2.0596
1569,CAMP00000009,CH00000006,2021-10-20 18:54:04,clk00001569,IMP00044971,USR00123484,Tablet,https://bookhoarder.com/bestsellers,2.3183
1570,CAMP00000007,CH00000007,2021-11-26 08:40:47,CLK00001570,IMP00034604,USR00036208,Tablet,https://bookhoarder.com/deals,0.5832
1571,CAMP00000006,CH00000001,2022-05-17 08:37:25,CLK00001571,IMP00027174,USR00069782,Tablet,https://bookhoarder.com/home,0.4572
1572,CAMP00000005,CH00000006,2022-07-27 09:35:37,CLK00001572,IMP00021283,USR00016242,Mobile,https://bookhoarder.com/bestsellers,1.5676
1573,CAMP00000016,CH00000014,2021-03-03 11:01:47,CLK00001573,IMP00078906,USR00050436,Mobile,https://bookhoarder.com/home,0.6214
1574,CAMP00000011,CH00000009,2021-03-16 22:54:40,CLK00001574,IMP00054769,USR00148957,Tablet,https://bookhoarder.com/bestsellers,1.8018
1575,CAMP00000016,CH00000003,2021-03-25 11:06:46,CLK00001575,IMP  00078776,USR00066758,Desktop,https://bookhoarder.com/deals,1.2153
1576,CAMP00000010,CH00000011,2022-11-10 08:07:23,CLK00001576,IMP00047648,USR00136491,Desktop,https://bookhoarder.com/bestsellers,1.2252
1577,CAMP00000002,CH  00000010,2022-10-29 12:50:47,CLK00001577,IMP00009423,USR00079154,Desktop,https://bookhoarder.com/deals,0.784
1578,CAMP00000002,CH00000001,2022-11-11 03:55:33,CLK00001578,IMP00008956,USR00062006,Mobile,https://bookhoarder.com/deals,1.3844
1579,CAMP00000002,CH00000007,2022-12-06 15:26:46,CLK00001579,IMP00009034,USR00127133,Mobile,https://bookhoarder.com/deals,0.464
1580,CAMP00000017,CH00000013,2022-08-05 03:53:31,CLK00001580,IMP00083382,USR00023616,Mobile,https://bookhoarder.com/home,1.3146
1581,CAMP00000009,CH00000011,2021-10-16 18:27:59,CLK00001581,IMP00043489,USR00008135,Desktop,https://bookhoarder.com/home,1.9861
1582,CAMP00000016,CH00000009,2021-03-28 09:26:55,CLK00001582,IMP00076897,USR00011693,Tablet,https://bookhoarder.com/bestsellers,2.3263
1583,CAMP00000011,CH00000014,2021-01-20 17:03:17,CLK00001583,IMP00054293,USR00107807,Desktop,https://bookhoarder.com/bestsellers,1.6625
1584,CAMP00000010,CH00000005,2022-09-21 02:03:07,CLK00001584,IMP00045429,USR00100914,Tablet,https://bookhoarder.com/home,0.8137
1585,CAMP00000002,CH00000002,2022-10-19 07:30:51,CLK00001585,IMP  00006295,USR00085644,Desktop,https://bookhoarder.com/home,1.5003
1586,CAMP00000016,CH00000010,2021-03-20 15:50:33,clk00001586,IMP00077091,USR00107489,Desktop,https://bookhoarder.com/bestsellers,1.3167
1587,CAMP00000006,CH00000010,2022-05-18 15:57:25,CLK00001587,IMP00028344,USR00019197,Tablet,https://bookhoarder.com/bestsellers,1.5673
1588,camp00000002,CH  00000003,2022-10-13 02:05:00,CLK  00001588,IMP00009076,USR00036037,Desktop,https://bookhoarder.com/home,0.6909
1589,CAMP00000017,CH00000007,2022-08-21 13:41:15,CLK00001589,IMP00081752,USR00129703,Desktop,https://bookhoarder.com/home,0.9296
1590,CAMP00000015,CH00000008,2021-04-17 19:43:22,CLK00001590,IMP00070927,USR00006043,Tablet,https://bookhoarder.com/deals,1.9781
1591,CAMP00000020,CH  00000004,2022-08-23 14:25:39,CLK00001591,IMP00097882,USR00100208,Tablet,https://bookhoarder.com/deals,1.9232
1592,CAMP00000011,CH00000001,2021-01-17 21:23:02,CLK00001592,IMP00052020,USR00082045,Desktop,https://bookhoarder.com/bestsellers,1.5878
1593,CAMP00000019,CH  00000006,2021-03-14 03:24:36,CLK00001593,IMP00094112,USR00097751,Desktop,https://bookhoarder.com/deals,0.729
1594,CAMP00000005,CH00000004,2022-07-23 12:14:51,CLK00001594,IMP00022759,USR00055607,Mobile,https://bookhoarder.com/deals,1.5502
1595,CAMP00000002,CH  00000002,2022-10-09 03:07:37,CLK00001595,IMP00005113,USR00083926,Tablet,https://bookhoarder.com/bestsellers,0.432
1596,CAMP00000002,CH00000005,2022-10-22 11:57:29,CLK00001596,IMP00007864,USR00015180,Desktop,https://bookhoarder.com/deals,1.8665
1597,CAMP00000015,CH  00000013,2021-04-21 05:13:04,CLK00001597,IMP00073560,USR00121097,,https://bookhoarder.com/deals,2.107
1598,CAMP00000012,CH  00000014,2022-03-08 06:41:04,CLK00001598,IMP00055370,USR00029701,Tablet,https://bookhoarder.com/home,1.3869
1599,CAMP00000011,ch00000002,2021-02-04 02:16:35,CLK00001599,IMP00054578,USR00036732,Desktop,https://bookhoarder.com/home,1.8753
1600,CAMP00000001,CH00000006,2023-02-07 06:38:10,CLK00001600,IMP00004271,USR00124965,Mobile,https://bookhoarder.com/deals,2.1623
1601,CAMP00000007,CH00000005,2021-12-07 14:07:21,CLK00001601,IMP00033035,USR00023372,Tablet,https://bookhoarder.com/deals,0.8069
1602,CAMP00000010,CH00000001,2022-09-15 20:56:07,CLK00001602,IMP00047610,USR00142347,Desktop,https://bookhoarder.com/bestsellers,0.1689
1603,CAMP00000020,CH00000006,2022-08-16 01:57:48,CLK00001603,IMP00097116,USR00004118,Tablet,https://bookhoarder.com/home,2.1641
1604,CAMP  00000015,CH00000014,2021-04-26 14:15:26,CLK00001604,IMP00074095,USR00109035,Desktop,https://bookhoarder.com/bestsellers,0.6415
1605,CAMP00000002,CH00000010,2022-10-19 06:24:02,CLK00001605,IMP00009022,USR00069062,Mobile,https://bookhoarder.com/home,1.9768
1606,CAMP00000016,CH00000005,2021-05-15 17:09:47,CLK00001606,IMP00075492,USR00034335,Mobile,https://bookhoarder.com/deals,2.0476
1607,CAMP00000009,CH00000013,2021-10-11 23:38:45,CLK00001607,IMP00041857,USR00048607,Tablet,https://bookhoarder.com/deals,1.0475
1608,CAMP00000013,CH00000006,2021-02-08 18:34:04,CLK00001608,IMP00064501,USR00101755,Desktop,https://bookhoarder.com/bestsellers,2.2243
1609,CAMP00000010,ch00000004,2022-11-18 01:09:29,CLK00001609,IMP00049469,USR00107526,Desktop,https://bookhoarder.com/bestsellers,2.3936
1610,CAMP00000004,CH00000015,2022-06-26 21:00:53,CLK00001610,IMP00016322,USR00001031,Desktop,https://bookhoarder.com/deals,1.4444
1611,CAMP00000003,CH00000011,2022-01-16 02:44:56,CLK00001611,IMP00014238,USR00126476,Mobile,https://bookhoarder.com/home,0.5428
1612,CAMP00000004,CH00000013,2022-06-01 05:03:11,CLK00001612,IMP00015983,USR00028229,Mobile,https://bookhoarder.com/deals,1.8992
1613,CAMP00000012,CH00000001,2022-02-04 07:32:37,CLK00001613,IMP00056357,USR00072043,Tablet,https://bookhoarder.com/deals,0.7664
1614,CAMP00000019,CH00000005,2021-03-28 23:14:20,CLK00001614,IMP00092389,USR00121566,Mobile,https://bookhoarder.com/deals,0.4913
1615,CAMP00000018,CH00000001,2021-07-25 04:37:21,CLK00001615,IMP00085822,USR00100211,Tablet,https://bookhoarder.com/deals,1.9894
1616,CAMP00000008,CH00000003,2023-01-16 23:53:29,CLK00001616,IMP00037968,USR00048016,Desktop,https://bookhoarder.com/bestsellers,2.1117
1617,CAMP00000003,CH00000010,2022-01-12 01:17:33,CLK00001617,IMP00011629,USR00094442,Desktop,https://bookhoarder.com/deals,2.4573
1618,CAMP00000008,CH00000010,2022-12-22 19:46:11,CLK00001618,IMP00038249,USR00016678,Desktop,https://bookhoarder.com/deals,0.4942
