product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
4570,PROD00003704,9781101934715,Girl in Pieces,  Kathleen Glasgow,Hachette,2016-09-28,Physical,Fiction,Literary Fiction,Spanish,416,,22.07,4.81,1,74,0,0,2020-07-21,
4571,PROD00003705,9780756406523,Secrets of the Demon,Diana Rowland,Macmillan,2010-11-27,Audiobook  ,Fantasy,Epic Fantasy,German,,516,19.17,10.04,1,152,0,0,2013-08-05,
4572,PROD00003706,9781416551737,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl,Stacey O'Brien,Macmillan,2008-05-11,Audiobook,  Fiction,Contemporary Fiction,Spanish,,383,30.67,13.81,1,16,0,0,2008-06-05,
4573,PROD00003707,9780440236634,A Summer to Remember,Mary Balogh,Macmillan,2002-12-23,Physical,romance,Historical Romance,English,361,,13.95,13.92,1,275,0,0,2003-10-12,
4574,PROD00003708,9780778314592,THE HERO,Robyn Carr,HarperCollins,2013-04-21,Physical,  Romance,Historical Romance,english,379,,10.47,7.96,1,431,0,0,2016-07-23,
4575,PROD00003709,9781455521104,Always on My Mind,Jill Shalvis,Macmillan,2013-06-14,E-book,Romance,paranormal romance,German,352,,34.55,12.79,1,414,0,0,2016-02-02,
4576,PROD00003710,  9780062267917,HARD AS YOU CAN,Laura Kaye,HarperCollins,2014-06-17,Audiobook,Romance  ,Paranormal Romance,  GERMAN,,640,15.44,5.04,1,63,0,0,2014-08-28,
4577,PROD00003711,9780062326232,All Broke Down,Cora Carmack,Macmillan,2014-07-26,Audiobook,Romance,PARANORMAL ROMANCE,German,,613,18.71,7.19,1,6,0,0,2018-04-11,
4578,PROD00003712,9780786849000,The True Meaning of Smekday,Adam Rex,Hachette,2007-08-21,Physical,Fiction,Literary Fiction,German,426,,18.73,12.59,1,274,0,0,2008-09-20,
4579,PROD00003713,9780312979539,A Place of Execution,Val McDermid,harpercollins,1999-12-27,Audiobook,Mystery,Police Procedural,English,,1261,11.26,12.7,1,259,0,0,2000-02-20,
4580,PROD00003714,9781465850096,Shattered Glass,Dani Alexander,Penguin Random House,2012-03-27,Physical,Romance,Historical Romance,English,360,,16.32,5.11,1,128,0,0,2013-04-11,
4581,PROD00003715,9780316207508,Maximum Ride Forever,James Patterson,Simon & Schuster,2015-06-14,Audiobook,Fiction,LITERARY FICTION,English,,666,27.04,12.67,1,417,0,0,2016-04-22,
4582,PROD00003716,9780373779314,In Your Dreams,Kristan Higgins,HarperCollins,2014-07-22,Audiobook,Romance,Paranormal Romance,english,,800,30.06,12.85,1,39,0,0,2015-11-11,
4583,PROD00003717,9780988474437,Fated,S.H. Kolee,HarperCollins,2012-05-07,physical,Romance  ,Contemporary Romance,German,248,,21.52,12.93,1,2,0,0,2016-01-15,
4584,PROD00003718,9780380728268,Blind Descent,Nevada Barr,Simon & Schuster,1998-09-22,Physical  ,Mystery,Police Procedural,English,384,,30.43,5.79,1,221,0,0,1998-12-09,
4585,PROD00003719,9780812533828,SHADOW GAMES,Glen Cook,Hachette,1989-07-27,E-Book,Fantasy,Dark Fantasy,English,  311,,38.02,12.22,1,310,0,0,1991-03-18,
4586,PROD00003720,9781942206231,Ghosted,J.M. Darhower,Penguin Random House,2017-05-02,  Physical,Romance,Contemporary Romance,Spanish,452  ,,14.61,6.72,1,449,0,0,2020-09-12,
4587,PROD00003721,9781416991687,Chasing Brooklyn,Lisa Schroeder,Hachette,2009-06-27,Physical,Fiction,Literary Fiction,English,412,,23.84,11.37,1,51,0,0,2012-08-09,
4588,PROD00003722,,Burn,Addison Moore,Simon & Schuster,2011-08-19,Audiobook,Fiction,Literary Fiction,German,,345,37.23,5.66,1,157,0,0,2012-02-28,
4589,PROD00003723,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Catherine Johnson,Hachette,,Audiobook,Fiction,,,,  596,30.41,15.05,1,222,0,0,2002-12-12,2004-01-17
4590,PROD00003723,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Catherine Johnson,Hachette,2001-08-27,Audiobook,Fiction,Historical Fiction,English,,596,27.73,13.72,1,123,0,0,2004-01-17,2003-02-09
4591,PROD00003723,9780156031448,  Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Catherine Johnson,Hachette,2001-08-27,Audiobook,Fiction,Historical Fiction,English,,596,25.48,12.61,1,7,0,0,2003-09-06,2003-01-13
4592,PROD00003723,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Catherine Johnson,  Hachette,2001-08-27,Audiobook,fiction,Historical Fiction,ENGLISH,,596,23.57,11.66,1,126,0,0,2003-03-10,
4593,PROD00003724,9780441944606,Yendi,  Steven Brust,Penguin Random House,1984-10-26,Physical  ,Fantasy,Dark Fantasy,French,224,,23.78,13.85,1,172,0,0,1987-07-21,
4594,PROD00003725,,Rescue My Heart,Jill Shalvis,Simon & Schuster,2012-10-09,PHYSICAL,Romance,Contemporary Romance,French,304,,12.4,12.2,1,97,0,0,2016-02-08,
4595,PROD00003726,,Heart-Shaped Hack  ,Tracey Garvis-Graves,Hachette,2015-08-07,E-book,romance,Historical Romance,English,340,,23.5,8.9,1,375,0,0,2015-09-10,
4596,PROD00003727,9780062018977,The Winter King,C.L. WILSON,Macmillan,2014-01-28,Physical,Fantasy,Dark Fantasy,French,595,,31.28,12.17,1,24,0,0,2017-03-01,
4597,PROD00003728,9780373076970,the heart of devin mackade,Nora Roberts,Simon & Schuster,1996-12-28,Audiobook,ROMANCE  ,Contemporary Romance,French,,416,20.23,7.53,1,480,0,0,1998-10-30,
4598,PROD00003729,9781451644296,The Sweetness of Forgetting,Kristin Harmel,Penguin Random House,2012-10-05,E-book,Fiction,Contemporary Fiction,Spanish,  368,,18.03,10.45,,385,0,0,2015-01-29,
4599,PROD00003730,9781942444305,Good Boy,Sarina Bowen,Macmillan,2017-01-16,Audiobook,Romance,Contemporary Romance,German,,448,15.71,8.52,1,85,0,0,2018-06-28,
4600,PROD00003731,9780380756261,  MAN OF MY DREAMS,Johanna Lindsey,,1992-10-07,Audiobook,History,Military History,English,,  720,21.26,15.24,1,217,0,0,1995-10-16,1994-10-09
4601,PROD00003731,9780380756261,Man of my dreams,Johanna Lindsey,Hachette,1992-10-07,Audiobook,History,,English,,720,18.9,13.54,1,220,0,0,1995-08-03,1995-06-04
4602,PROD00003731,9780380756261,Man of my dreams,Johanna Lindsey,Hachette,1992-10-07,Audiobook,History,Military History,English,,720,17.01,12.19,1,76,0,0,1995-07-23,
4603,PROD00003732,9781942295112,virtuous,M.S. Force,HarperCollins,2015-04-22,E-book,Romance,Paranormal Romance,French,263,,10.9,6.22,1,284,0,0,2017-08-20,
4604,PROD00003733,  9781607065234,Major League Chew,John Layman,Penguin Random House,2012-06-09,Audiobook,Fiction,Literary Fiction,German,,200,47.42,16.81,1,259,0,0,2013-10-17,2013-01-14
4605,PROD00003733,9781607065234,Major League Chew,John Layman,Penguin Random House,2012-06-09,Audiobook,Fiction,Literary Fiction  ,German,,200,42.16,14.94,1,251,0,0,2013-05-16,2012-11-24
4606,PROD00003733,9781607065234,  major league chew,John Layman,Penguin Random House,2012-06-09,Audiobook,Fiction,Literary Fiction,German,,  200,37.94,13.45,1,284,0,0,2013-01-10,
4607,PROD00003734,9780060841690,Mysterious Skin,  Scott Heim,,,Audiobook,Fiction,Literary Fiction,French,,486,37.34,10.52,1,136,0,0,1994-04-12,1993-07-01
4608,PROD00003734,9780060841690,Mysterious Skin,scott heim,Macmillan,1995-09-17,Audiobook,Fiction,Literary Fiction,French,,486,33.19,9.36,1,105,0,0,1993-11-17,1995-10-06
4609,PROD00003734,9780060841690,Mysterious Skin,Scott Heim,Macmillan,1995-09-17,  Audiobook,Fiction,Literary Fiction,French,,486,29.87,8.42,1,32,0,0,1995-10-06,
4610,PROD00003735,9780312382490,The Dragon Factory,Jonathan Maberry,Simon & Schuster,2010-01-17,Physical,Mystery,Detective Fiction,english,486,,29.76,9.37,1,208,0,0,2012-01-12,
4611,PROD00003736,,Born in Fire,K.F. Breene,Macmillan,2017-07-16,Physical,Fantasy,Dark Fantasy,English,620,,30.82,11.17,1,174,0,0,2019-09-28,
4612,PROD00003737,9780804176828,Four Years Later,Monica Murphy,Macmillan,2014-01-14,E-book,Romance,Contemporary Romance,German,301,,39.36,11.65,1,205,0,0,2014-05-13,
4613,PROD00003738,9780316035941,Darkness Falls,Cate Tiernan,HarperCollins,2011-01-12,physical,Fantasy,,,400,,16.68,10.89,1,151,0,0,2014-08-08,2014-05-03
4614,PROD00003738,9780316035941,Darkness Falls,CATE TIERNAN,HarperCollins,,Physical,Fantasy,Epic Fantasy,French,400,,15.21,9.93,1,253,0,0,2014-07-21,2013-08-17
4615,PROD00003738,9780316035941  ,Darkness Falls,CATE TIERNAN,,,Physical,Fantasy,Epic Fantasy,French  ,400,,13.98,9.12,1,224,0,0,2014-06-12,2014-01-18
4616,PROD00003738,9780316035941,Darkness Falls,Cate Tiernan,HarperCollins,2011-01-12,Physical,Fantasy,Epic Fantasy,French,400,,12.93,8.44,1,299,0,0,2014-04-16,
4617,PROD00003739,9780778329213,Promise Canyon,  Robyn Carr,HarperCollins,2010-07-07,E-book,Romance,Historical Romance,Spanish,342,,24.81,8.05,1,443,0,0,2010-11-22,
4618,PROD00003740,9781101937648,Words in Deep Blue,Cath Crowley,Macmillan,2017-09-05,Physical,Fiction,Literary Fiction,Spanish,273,,17.71,14.33,1,146,0,0,2019-11-15,
4619,PROD00003741,9780316080705,The Tyrant's Law,Daniel Abraham,Simon & Schuster,2013-03-11,E-book,Fantasy,Epic Fantasy,French,497,,38.75,10.46,1,491,0,0,2015-07-03,
4620,PROD00003742,2940149904143,Free Me,Laurelin Paige,,2014-03-28,Physical,Romance,Contemporary Romance  ,Spanish,,,45.13,9.25,1,148,0,0,2015-11-13,2014-10-16
4621,PROD00003742,2940149904143,FREE ME,Laurelin Paige,Penguin Random House,2014-03-28,PHYSICAL,Romance,Contemporary Romance,Spanish,400,,38.36,7.86,1,69,0,0,2015-06-29,
4622,PROD00003743,9781402284793,Breathe Annie Breathe,Miranda Kenneally,Simon & Schuster,2014-01-08,Physical,Fiction  ,Contemporary Fiction,German,306,,34.0,6.07,1,229,0,0,2014-06-01,
4623,PROD00003744,9780785123491,Silver Surfer #34-38 Thanos Quest,Jim Starlin,Hachette,1991-10-03,Physical,Fiction,Contemporary Fiction,Spanish,256,,15.48,13.28,1,146,0,0,1994-07-11,
4624,PROD00003745,9781505363159,Easy Virtue,  Mia Asher,Macmillan,2025-05-13,E-book,Romance,Paranormal Romance,Spanish,224,,10.94,14.53,1,51,0,0,2017-12-04,
4625,PROD00003746,9780316015486,Children Make Terrible Pets,Peter Brown,Hachette,2010-07-21,Physical,Fiction,Historical Fiction,German,34,,31.32,8.98,1,42,0,0,2014-08-15,
4626,PROD00003747,9780785108115,New X-Men Volume 1: E Is for Extinction,Grant Morrison,Macmillan,2001-09-03,Physical,Fiction,Historical Fiction,  Spanish,144,,12.78,4.96,1,147,0,0,2002-03-25,
4627,PROD00003748,9781594746857,WORLD OF TROUBLE,Ben H. Winters,Hachette,2014-06-19,PHYSICAL,Mystery,Detective Fiction,Spanish,316,,31.86,8.28,1,379,0,0,2016-03-20,
4628,PROD00003749,9780425214237,Causing Havoc,lori foster  ,macmillan,2007-02-20,Physical,Romance,Contemporary Romance,German  ,373,,23.67,6.78,1,366,0,0,2008-01-22,
4629,PROD00003750,9780425273920,Night Shift,Nalini Singh,penguin random house,,E-book,Fantasy,Epic Fantasy,GERMAN,378,,42.49,7.8,1,198,0,0,2016-06-20,2015-05-28
4630,PROD00003750,9780425273920,Night Shift,Nalini Singh,,2014-05-11,E-book,Fantasy,Epic Fantasy,,378,,37.77,6.93,1,103,0,0,2016-04-14,2015-07-25
4631,PROD00003750,9780425273920,Night Shift,Nalini Singh,Penguin Random House,2014-05-11,E-book,Fantasy,Epic Fantasy,German,378,,33.99,6.24,1,171,0,0,2016-04-05,
4632,PROD00003751,9781455519149,Egghead: Or You Can't Survive on Ideas Alone,Bo Burnham,HarperCollins,2013-01-06,E-book,  Fiction,Contemporary Fiction,GERMAN,240,,13.96,10.33,1,375,0,0,2017-01-17,
4633,PROD00003752,,Demons at Deadnight,A.E. Kirk,Simon & Schuster,2012-11-23,Audiobook,Fantasy,Dark Fantasy,  German,,673,10.55,11.69,1,369,0,0,2013-08-08,
4634,PROD00003753,9780380820832,London's Perfect Scoundrel,Suzanne Enoch,HarperCollins,2003-07-11,Physical,History,Military History,French,372,,39.45,10.83,1,14,0,0,2007-08-06,
4635,PROD00003754,,Smitten,Lacey Weatherford  ,Hachette,2013-09-21,E-book,  Romance,Paranormal Romance  ,German,352,,38.21,7.26,1,26,0,0,2016-11-22,
4636,PROD00003755,9780800732400,The Pawn,Steven James,HarperCollins,,E-book,mystery,,French,102,,16.04,12.49,1,270,0,0,2010-08-29,2009-04-08
4637,PROD00003755,9780800732400,The Pawn,Steven James,HARPERCOLLINS,,E-book,Mystery,Cozy Mystery,french,  102,,14.26,11.1,1,80,0,0,2010-04-03,2009-02-09
4638,PROD00003755,9780800732400,The Pawn  ,Steven James,HarperCollins,2007-10-26,E-book,Mystery,Cozy Mystery,French,102,,12.83,9.99,1,462,0,0,2009-11-27,
4639,PROD00003756,9780345491596,Command Decision,Elizabeth Moon,SIMON & SCHUSTER,2007-02-08,E-book,  Fiction,Historical Fiction,  English,544  ,,21.29,4.03,1,144,0,0,2008-10-03,
4640,PROD00003757,9780805070606,The Saturdays,Elizabeth Enright,HarperCollins,1941-07-05,Physical,Fiction,Literary Fiction  ,  French,177,,10.82,8.29,1,9,0,0,1942-08-03,
4641,PROD00003758,9780545654845,See How They Run,  Ally Carter,HarperCollins,2015-01-28,Physical,Fiction,Literary Fiction,English,336,,19.0,4.7,,480,0,0,2015-02-12,
4642,PROD00003759,9780785192381,Thor Volume 1: The Goddess of Thunder,Jason Aaron,Simon & Schuster,2015-03-12,Audiobook,Fiction,Historical Fiction,French,,226,20.95,3.97,1,272,0,0,2018-12-16,
4643,PROD00003760,9780618150731,The Perilous Gard,Elizabeth Marie Pope,HarperCollins,1974-01-15,Physical,Fantasy,Epic Fantasy,Spanish,280  ,,33.42,4.4,1,347,0,0,1976-06-27,
4644,PROD00003761,9781907411229,Legacy  ,C.J. Daugherty,Penguin Random House,2012-08-24,Physical,Fiction,Contemporary Fiction,Spanish,  385,,25.35,8.8,1,232,0,0,2013-06-22,
4645,PROD00003762,,Crazy Good,Rachel Robinson  ,Hachette,2014-07-14,Physical,Romance,Paranormal Romance,French,303,,35.55,5.2,1,161,0,0,2018-03-16,
4646,PROD00003763,  9780316381994,The Wild Robot,Peter Brown,Penguin Random House,2016-11-07,Physical,Fiction,Historical Fiction,English,  279,,37.14,14.76,1,91,0,0,2017-10-10,
4647,PROD00003764,9781859840542,  The Missionary Position: Mother Teresa in Theory and Practice,  Christopher Hitchens,Simon & Schuster,1995-11-10,E-book,Fiction,Literary Fiction,German,98,,15.91,14.42,1,201,0,0,1997-07-28,
4648,PROD00003765,9781582349138,The Named,Marianne Curley,HarperCollins,2002-10-14,e-book,Fantasy,Dark Fantasy,Spanish,336,,28.36,6.81,1,1,0,0,2005-06-20,
4649,PROD00003766,9781499535396,infinity + one,Amy Harmon,Macmillan,2014-12-06,Audiobook,Romance,Historical Romance,Spanish  ,,545,19.49,6.72,1,353,0,0,2018-04-02,
4650,PROD00003767,9781101616901,TEMPT THE STARS,Karen Chance,Macmillan,2013-05-09,Audiobook,Fantasy,Dark Fantasy,French,,  595,37.84,6.66,1,235,0,0,2016-10-30,
4651,PROD00003768,9780007489466,Model Misfit,Holly Smale,,,E-book,Fiction,Contemporary Fiction,German,356,,43.76,6.14,1,216,0,0,2014-04-08,2013-06-06
4652,PROD00003768,9780007489466,Model Misfit,Holly Smale,Penguin Random House,2013-06-28,e-book,Fiction,Contemporary Fiction,German,356,,37.2,5.22,1,162,0,0,2013-11-15,
4653,PROD00003769,9780751536607,The Greatest Knight,Elizabeth Chadwick,Macmillan,,Physical  ,Fiction,Literary Fiction,,,,37.94,9.02,1,152,0,0,2008-11-12,2008-06-21
4654,PROD00003769,9780751536607,The Greatest Knight,Elizabeth Chadwick,Macmillan,2005-01-09,Physical,Fiction,Literary Fiction,Spanish,552,,34.59,8.22,1,285,0,0,2008-09-10,2008-02-25
4655,PROD00003769,9780751536607,The Greatest Knight,Elizabeth Chadwick,Macmillan  ,2005-01-09,Physical,Fiction,Literary Fiction,Spanish,552,,31.78,7.56,1,179,0,0,2008-06-07,2007-08-07
4656,PROD00003769,9780751536607,The Greatest Knight,Elizabeth Chadwick,Macmillan  ,2005-01-09,physical,Fiction,Literary Fiction,Spanish,552,,29.4,6.99,1,456,0,0,2008-03-28,
4657,PROD00003770,9781416552505,Speaks the Nightbird,  robert mccammon,Penguin Random House,2002-07-01,Physical,Mystery,Police Procedural,Spanish,237,,18.14,11.95,1,381,0,0,2002-08-06,
4658,PROD00003771,9780091950583,The Shadow Throne,Django Wexler,Penguin Random House,2014-11-19,Physical,Fantasy,  Epic Fantasy,German,512,,10.38,4.96,1,168,0,0,2017-12-03,
4659,PROD00003772,9781458015327,Something Like Summer  ,Jay Bell,HarperCollins,2010-07-01,Physical,Romance  ,Contemporary Romance,Spanish,292,,32.0,6.67,1,152,0,0,2013-12-03,
4660,PROD00003773,9780811818070  ,Olive the Other Reindeer,J. Otto Seibold,Macmillan,1997-11-21,Audiobook,Fiction,Literary Fiction,Spanish,,66,22.12,13.55,1,470,0,0,2000-10-07,
4661,PROD00003774,9780991068029,The Year We Hid Away,Sarina Bowen,Simon & Schuster,2014-04-11,E-book,romance,Contemporary Romance,  English,746,,22.21,9.19,1,478,0,0,2018-02-03,
4662,PROD00003775,9781847393906,Chasing Daisy,Paige Toon,Simon & Schuster,2009-09-09,Audiobook,Romance,Contemporary Romance,German,,720  ,31.74,5.02,1,463,0,0,2011-02-23,
4663,PROD00003776,9780800733858,The Choice,Suzanne Woods Fisher,Macmillan,2010-05-09,Physical,Fiction,Contemporary Fiction,English,308  ,,28.72,8.97,1,22,0,0,2011-11-23,
4664,PROD00003777,9781455551927,The Secret Wisdom of the Earth,Christopher Scotton  ,,2015-05-11,Physical,Fiction,Historical Fiction,,466,,18.47,10.3,1,5,0,0,2017-09-07,2017-03-07
4665,PROD00003777,9781455551927,The Secret Wisdom of the Earth,Christopher Scotton,Macmillan,2015-05-11,Physical,Fiction  ,,French,466,,16.42,9.16,1,137,0,0,2017-05-30,2016-09-04
4666,PROD00003777,  9781455551927,The Secret Wisdom of the Earth,Christopher Scotton,Macmillan  ,2015-05-11,Physical,Fiction,Historical Fiction,French,466  ,,14.78,8.24,1,417,0,0,2017-05-20,
4667,PROD00003778,9781420109887,Supernatural,Larissa Ione,Hachette  ,2011-10-06,  E-book,Fantasy,Epic Fantasy,Spanish,471,,35.4,13.5,1,186,0,0,2013-03-16,
4668,PROD00003779,9780756407056,  Sins of the Demon,Diana Rowland,Penguin Random House,2012-12-05,Physical,Fantasy,Epic Fantasy,German,311,,38.36,3.21,1,295,0,0,2015-09-23,
4669,PROD00003780,9781455508341,Duke of Midnight,Elizabeth Hoyt  ,Hachette,2013-10-17,Physical,History,Modern History,French,360,,12.64,12.58,1,21,0,0,2016-12-01,
4670,PROD00003781,9780373777020,A Fool's Gold Christmas,Susan Mallery,Simon & Schuster,2012-09-19,Audiobook,Romance,Historical Romance,Spanish,,533,38.7,3.18,1,440,0,0,2013-01-21,
4671,PROD00003782,9780373210756,The Goddess Legacy,Aimee Carter  ,SIMON & SCHUSTER,2012-05-23,Physical  ,Fiction,Literary Fiction  ,Spanish,395,,25.19,7.05,1,188,0,0,2015-08-04,
4672,PROD00003783,9781421505688,Jue Dui Bi Shi 2,yuu watase,Macmillan,2024-01-18,audiobook,Romance,Contemporary Romance,French,,316,21.6,5.04,1,197,0,0,2024-05-17,
4673,PROD00003784,9781606842218,The Savage Grace,Bree Despain,Simon & Schuster,2012-08-02,Physical,Fiction,Literary Fiction,Spanish,488,,10.38,3.78,1,420,0,0,2016-01-21,
4674,PROD00003785,9780778312376,The Dark Enquiry,Deanna Raybourn,HarperCollins,2011-03-17,Physical,Mystery,Detective Fiction,Spanish,392,,39.24,13.69,1,480,0,0,2014-01-20,
4675,PROD00003786,9781405919197,The Doll's House,M.J. Arlidge,Hachette,2015-06-04,Physical,Mystery,Police Procedural,German,434,,25.88,4.68,1,479,0,0,2017-06-29,
4676,PROD00003787,9780062465856,do you want to start a scandal?,Tessa Dare,Simon & Schuster,2016-12-16,Audiobook,History,Ancient History,Spanish  ,,453,10.85,13.3,1,271,0,0,2018-03-08,
4677,PROD00003788,9780778312772  ,  The Kingdom,Amanda Stevens,Simon & Schuster,2012-04-25,Audiobook,Fantasy,Epic Fantasy,French,,626,38.13,13.28,1,350,0,0,2013-10-01,
4678,PROD00003789,9780312853693,Magician's Ward,Patricia C. Wrede,Simon & Schuster,1997-11-28,  Physical,Fiction,,,288,,31.67,14.16,1,30,0,0,2000-12-12,2001-06-12
4679,PROD00003789,9780312853693  ,Magician's Ward,Patricia C. Wrede,SIMON & SCHUSTER,1997-11-28,  Physical,Fiction,Historical Fiction,Spanish,288,,28.16,12.59,1,197,0,0,2001-06-12,2000-10-28
4680,PROD00003789,9780312853693,Magician's Ward,Patricia C. Wrede,Simon & Schuster,1997-11-28,Physical,  Fiction,historical fiction,Spanish,288,,25.34,11.33,1,29,0,0,2001-05-25,
4681,PROD00003790,9781402267185,Rev It Up,Julie Ann Walker,Hachette,2012-04-07,Physical,Romance,Historical Romance,French,321  ,,36.75,8.41,,497,0,0,2013-04-16,
4682,PROD00003791,9781416523413,Charming the Highlander,Janet Chapman,HarperCollins,2003-07-13,E-book,Romance,Historical Romance,Spanish,,,30.03,12.65,1,233,0,0,2003-10-02,2004-05-02
4683,PROD00003791,9781416523413,Charming the Highlander,Janet Chapman,HarperCollins,2003-07-13,E-book,Romance,Historical Romance,Spanish,375,,27.38,11.53,1,259,0,0,2004-05-02,2005-04-07
4684,PROD00003791,9781416523413,Charming the Highlander,Janet Chapman,HarperCollins,2003-07-13,  E-book,Romance,Historical Romance,Spanish,375,,25.16,10.59,1,185,0,0,2005-04-07,2004-07-22
4685,PROD00003791,  9781416523413,Charming the Highlander,Janet Chapman,  HarperCollins,2003-07-13,  E-book,romance,Historical Romance,Spanish,375,,23.27,9.8,1,495,0,0,2005-03-11,
4686,PROD00003792,9780316221245,Say You're Sorry,Michael Robotham,Macmillan,2012-05-15,Physical,Mystery,Detective Fiction,French,435,,32.85,4.11,1,387,0,0,2015-10-10,
4687,PROD00003793,,Lord of the Abyss,Nalini Singh,Penguin Random House,2025-03-20,Physical,Fantasy,Epic Fantasy,German,288,,24.6,10.93,1,338,0,0,2012-11-08,
4688,PROD00003794,9780316245289,Miss Peregrine'S Home For Peculiar Children: The Graphic Novel,ransom riggs,HarperCollins,2011-10-12,Physical,FICTION,Historical Fiction,GERMAN,272,,21.12,8.68,1,404,0,0,2014-05-23,
4689,PROD00003795,9781622663521  ,ASKING FOR TROUBLE,Tessa Bailey,HarperCollins,2013-05-26,Audiobook,  Romance,Paranormal Romance,German,,416,32.54,12.01,1,426,0,0,2015-02-20,
